16:10334518-10347629	.10334497-10347640.vcf.VMV1
16:85418145-85454835	.85418017-85454855.vcf.VMV1
16:85452918-85536462	.85452912-85536465.vcf.VMV1
16:85535702-85543611	.85535643-85543660.vcf.VMV1
16:85541001-85669543	.85540956-85669550.vcf.VMV1
16:85664211-85787788	.85664198-85787832.vcf.VMV1
16:85785274-86024288	.85785191-86024360.vcf.VMV1
16:859825-898381	.859698-898398.vcf.VMV1
16:86022111-86047388	.86022105-86047545.vcf.VMV1
16:86038986-86156930	.86038935-86156948.vcf.VMV1
16:86155964-86226368	.86155927-86226410.vcf.VMV1
16:86223954-86361484	.86223827-86361529.vcf.VMV1
16:86360151-86442321	.86360119-86442322.vcf.VMV1
16:86441177-86487890	.86441079-86487894.vcf.VMV1
16:86487004-86734765	.86486977-86734771.vcf.VMV1
16:86734007-86748006	.86733988-86748035.vcf.VMV1
16:86746218-86787662	.86746210-86787677.vcf.VMV1
16:86786874-86809692	.86786820-86809695.vcf.VMV1
16:86808656-86816431	.86808563-86816440.vcf.VMV1
16:86814155-86942683	.86814103-86942689.vcf.VMV1
16:86930476-86962272	.86930450-86962354.vcf.VMV1
16:86959098-86982331	.86959041-86982357.vcf.VMV1
16:86981236-87178204	.86981206-87178206.vcf.VMV1
16:87175598-87264738	.87175344-87669916.m698.1_87175598-87264832.VMV1
16:87264945-87379723	.87175344-87669916.m698.2_87264832-87379727.VMV1
16:87379785-87669901	.87175344-87669916.m698.4_87379727-87669901.VMV1
16:87669371-87815954	.87669341-87950365.m700.1_87669371-87816033.VMV1
16:87816094-87950339	.87669341-87950365.m700.2_87816033-87950339.VMV1
16:87949223-88228359	.87949108-88414457.m702.1_87949223-88228465.VMV1
16:88228486-88389287	.87949108-88414457.m702.2_88228465-88389287.VMV1
16:8829626-8960061	.8829495-8960077.vcf.VMV1
16:88388564-88449729	.88388490-88449816.vcf.VMV1
16:88445675-88555918	.88445622-88555918.vcf.VMV1
16:88553775-90292707	.88553747-.vcf.VMV1
16:8959154-9103342	.8959117-9103358.vcf.VMV1
16:897823-939501	.897810-939503.vcf.VMV1
16:9102694-9291273	.9102659-9660671.m116.1_9102694-9291335.VMV1
16:9291349-9418032	.9102659-9660671.m116.2_9291335-9418122.VMV1
16:9418140-9660654	.9102659-9660671.m116.3_9418122-9660654.VMV1
16:938365-949810	.938364-949835.vcf.VMV1
16:948906-1040599	.948871-1040601.vcf.VMV1
16:9659247-9664731	.9659222-9664891.vcf.VMV1
16:9663320-9754830	.9663295-9754855.vcf.VMV1
16:9754061-9799628	.9754057-9799630.vcf.VMV1
16:10214306-10336842	.9799137-10336854.m124_10214306-10336842.VMV1
16:9799198-10062933	.9799137-10336854.m124_9799198-10062933.VMV1
16:9975915-10296707	.9799137-10336854.m124_9975915-10296707.VMV1
