6:100592232-100633140	.100592004-100633239.vcf.VMV1
6:18469990-18781930	.18209370-19453511.m214.3_18469990-18781930.VMV1
6:18678778-19120767	.18209370-19453511.m214.3_18678778-19120767.VMV1
6:18991996-19207490	.18209370-19453511.m214.3_18991996-19207490.VMV1
6:19207504-19453429	.18209370-19453511.m214.4_19207498-19453429.VMV1
6:1832811-2206929	.1832772-2460299.m26.1_1832811-2206953.VMV1
6:2207026-2460277	.1832772-2460299.m26.1_2206953-2460277.VMV1
6:19452470-19564461	.19452424-19564469.vcf.VMV1
6:19559313-19673536	.19559308-19673620.vcf.VMV1
6:19672434-19827993	.19672385-19828066.vcf.VMV1
6:19826110-19977721	.19825967-19977909.vcf.VMV1
6:19975363-20163081	.19975303-20163104.vcf.VMV1
6:20161681-20206363	.20161630-20206369.vcf.VMV1
6:20205522-20238569	.20205497-20238786.vcf.VMV1
6:20230692-20251578	.20230128-20251592.vcf.VMV1
6:20250913-20367701	.20250869-20367753.vcf.VMV1
6:20367087-20416413	.20366920-20416461.vcf.VMV1
6:20415191-20725814	.20415150-21291229.m236.1_20415191-20725814.VMV1
6:20625583-21057585	.20415150-21291229.m236.1_20625583-21057585.VMV1
6:20939270-21232245	.20415150-21291229.m236.1_20939270-21232245.VMV1
6:21232286-21291098	.20415150-21291229.m236.1_21232285-21291098.VMV1
6:21290051-21479191	.21289895-21479195.vcf.VMV1
6:21477550-21685357	.21477538-21685408.vcf.VMV1
6:21684320-22039242	.21684320-22039346.vcf.VMV1
6:22038499-22055313	.22038453-22055324.vcf.VMV1
6:22047240-22155441	.22047196-22155531.vcf.VMV1
6:22152638-22268056	.22152581-22268098.vcf.VMV1
6:22266112-22572667	.22266075-23200910.m250.1_22266112-22572667.VMV1
6:22466452-22900559	.22266075-23200910.m250.1_22466452-22900559.VMV1
6:22900739-23200888	.22266075-23200910.m250.3_22900584-23200888.VMV1
6:23200495-23380026	.23200384-23380030.vcf.VMV1
6:23378616-23409590	.23378506-23409597.vcf.VMV1
6:23406661-23497477	.23406629-23497503.vcf.VMV1
6:23496407-23597206	.23496271-23597237.vcf.VMV1
6:23594755-23657270	.23594724-23657271.vcf.VMV1
6:23655228-23665846	.23655222-23665899.vcf.VMV1
6:23664261-23936786	.23664255-24015137.m264.1_23664261-23936846.VMV1
6:23936906-24014990	.23664255-24015137.m264.1_23936846-24014990.VMV1
6:24014419-24100978	.24014415-24584790.m266.1_24014419-24100983.VMV1
6:24101080-24395765	.24014415-24584790.m266.1_24101080-24395765.VMV1
6:24292968-24584773	.24014415-24584790.m266.1_24292968-24584773.VMV1
6:24583344-24952925	.24583333-24952963.vcf.VMV1
6:2458462-2511778	.2458425-2511865.vcf.VMV1
6:24951571-25035714	.24951554-25035752.vcf.VMV1
6:33815823-33904029	.25035016-33904109.m272.10_33815601-33904029.VMV1
6:25035341-25160503	.25035016-33904109.m272.1_25035341-25160579.VMV1
6:25160952-25413621	.25035016-33904109.m272.3_25160579-25413622.VMV1
6:25413626-25684279	.25035016-33904109.m272.4_25413622-25684342.VMV1
6:25684369-26021963	.25035016-33904109.m272.5_25684369-26021963.VMV1
6:25908831-26319588	.25035016-33904109.m272.5_25908831-26319588.VMV1
6:26217903-26695463	.25035016-33904109.m272.5_26217903-26695463.VMV1
6:26545532-27205327	.25035016-33904109.m272.5_26545532-27205327.VMV1
6:27090949-27542356	.25035016-33904109.m272.5_27090949-27542356.VMV1
6:27427753-27882597	.25035016-33904109.m272.5_27427753-27882597.VMV1
6:27771106-28274653	.25035016-33904109.m272.5_27771106-28274653.VMV1
6:28140134-28641609	.25035016-33904109.m272.5_28140134-28641609.VMV1
6:28522769-28916633	.25035016-33904109.m272.5_28522769-28916633.VMV1
6:28831538-29266769	.25035016-33904109.m272.5_28831538-29266769.VMV1
6:29142347-29551416	.25035016-33904109.m272.5_29142347-29551416.VMV1
6:29463968-29785563	.25035016-33904109.m272.5_29463968-29785563.VMV1
6:29731787-29976857	.25035016-33904109.m272.5_29731787-29976857.VMV1
6:29921919-30250007	.25035016-33904109.m272.5_29921919-30250007.VMV1
6:30150161-30549469	.25035016-33904109.m272.5_30150161-30549469.VMV1
6:30428197-30862222	.25035016-33904109.m272.5_30428197-30862222.VMV1
6:30765953-31108648	.25035016-33904109.m272.5_30765953-31108648.VMV1
6:31037296-31277433	.25035016-33904109.m272.5_31037296-31277433.VMV1
6:31237457-31442449	.25035016-33904109.m272.5_31237457-31442449.VMV1
6:31376236-31794230	.25035016-33904109.m272.5_31376236-31794230.VMV1
6:31657069-32224852	.25035016-33904109.m272.5_31657069-32224852.VMV1
6:32111372-32451650	.25035016-33904109.m272.5_32111372-32451650.VMV1
6:32383441-32706055	.25035016-33904109.m272.5_32383441-32706055.VMV1
6:32656947-32804026	.25035016-33904109.m272.5_32656947-32804026.VMV1
6:32804070-32899629	.25035016-33904109.m272.6_32804028-32899751.VMV1
6:32899804-32965085	.25035016-33904109.m272.7_32899751-32965235.VMV1
6:32965344-33024224	.25035016-33904109.m272.8_32965235-33024226.VMV1
6:33024229-33261649	.25035016-33904109.m272.9_33024229-33261649.VMV1
6:33139328-33587875	.25035016-33904109.m272.9_33139328-33587875.VMV1
6:33500674-33815551	.25035016-33904109.m272.9_33500674-33815551.VMV1
6:2510950-2603692	.2510831-2603735.vcf.VMV1
6:2601644-2746785	.2601616-2746804.vcf.VMV1
6:2744966-2833938	.2744963-2834002.vcf.VMV1
6:2831670-2892919	.2831550-2892921.vcf.VMV1
6:2890283-3074430	.2890236-3074480.vcf.VMV1
6:3072682-3297878	.3072682-3297920.vcf.VMV1
6:3296706-3415869	.3296678-3415954.vcf.VMV1
6:33901724-33962649	.33901688-33962706.vcf.VMV1
6:33955287-34158352	.33955231-36300845.m276.1_33955287-34158384.VMV1
6:34158405-34420492	.33955231-36300845.m276.2_34158384-34420528.VMV1
6:34420553-34468075	.33955231-36300845.m276.3_34420528-34468076.VMV1
6:34468272-34797194	.33955231-36300845.m276.4_34468272-34797194.VMV1
6:34685374-35156599	.33955231-36300845.m276.4_34685374-35156599.VMV1
6:35037839-35454581	.33955231-36300845.m276.4_35037839-35454581.VMV1
6:35454791-35724121	.33955231-36300845.m276.5_35454586-35724134.VMV1
6:35724151-35910329	.33955231-36300845.m276.6_35724134-35910530.VMV1
6:35910582-36300835	.33955231-36300845.m276.7_35910530-36300835.VMV1
6:3411140-3574812	.3411134-3574815.vcf.VMV1
6:3573130-3711160	.3573045-3711195.vcf.VMV1
6:36298432-36345385	.36298411-36345510.vcf.VMV1
6:36343497-36611868	.36343416-36771346.m280.1_36343497-36611954.VMV1
6:36612040-36771292	.36343416-36771346.m280.2_36611954-36771292.VMV1
6:36755668-36907892	.36755535-37574532.m282.1_36755668-36907898.VMV1
6:36907943-36972358	.36755535-37574532.m282.2_36907898-36972392.VMV1
6:36972412-37061407	.36755535-37574532.m282.3_36972392-37061478.VMV1
6:37061487-37151159	.36755535-37574532.m282.4_37061478-37151197.VMV1
6:37151384-37574526	.36755535-37574532.m282.5_37151197-37574526.VMV1
6:3710817-3887389	.3710816-3887393.vcf.VMV1
6:37572099-37596982	.37572082-37597055.vcf.VMV1
6:37596121-37709404	.37596103-38688313.m286.1_37596121-37709417.VMV1
6:37709431-38036566	.37596103-38688313.m286.2_37709431-38036566.VMV1
6:37927230-38360025	.37596103-38688313.m286.2_37927230-38360025.VMV1
6:38250428-38681070	.37596103-38688313.m286.2_38250428-38681070.VMV1
6:38681130-38688298	.37596103-38688313.m286.2_38681097-38688298.VMV1
6:38687487-39023510	.38687440-39193990.m288.1_38687487-39023570.VMV1
6:39023612-39193973	.38687440-39193990.m288.1_39023570-39193973.VMV1
6:3882284-3905508	.3882282-3905579.vcf.VMV1
6:3904808-3960467	.3904774-3960496.vcf.VMV1
6:39191522-39295224	.39191475-39722380.m290.1_39191522-39295256.VMV1
6:39295496-39722371	.39191475-39722380.m290.2_39295256-39722371.VMV1
6:3956858-4318309	.3956848-4318485.vcf.VMV1
6:39721515-39787779	.39721510-39787783.vcf.VMV1
6:39786419-39811457	.39786385-39811477.vcf.VMV1
6:39809870-39943696	.39809863-40345620.m296.1_39809870-39943819.VMV1
6:39943957-40259314	.39809863-40345620.m296.2_39943819-40259342.VMV1
6:40259371-40345579	.39809863-40345620.m296.2_40259342-40345579.VMV1
6:40345115-40412872	.40345034-40412883.vcf.VMV1
6:40410888-40611226	.40410673-40611246.vcf.VMV1
6:40606761-40778574	.40606718-40778639.vcf.VMV1
6:40777327-40922270	.40777304-41300810.m304.1_40777327-40922285.VMV1
6:40922292-41300723	.40777304-41300810.m304.2_40922285-41300723.VMV1
6:41299572-41388232	.41299554-41388269.vcf.VMV1
6:41383153-41443473	.41383111-41443516.vcf.VMV1
6:41436555-41457807	.41436514-41457820.vcf.VMV1
6:41456442-41477015	.41456358-41477060.vcf.VMV1
6:41475447-41510047	.41475447-41510096.vcf.VMV1
6:41506174-41623300	.41506024-41623343.vcf.VMV1
6:41622097-42056145	.41621861-42056185.vcf.VMV1
6:42055298-42106382	.42055271-42106383.vcf.VMV1
6:42106087-42131688	.42105915-42131713.vcf.VMV1
6:42129884-42241070	.42129772-42241108.vcf.VMV1
6:42239861-42291224	.42239671-42291312.vcf.VMV1
6:42286006-42456920	.42285954-42456941.vcf.VMV1
6:42454301-42824801	.42454204-42824831.vcf.VMV1
6:42820781-43258637	.42820595-43683810.m332.1_42820781-43258729.VMV1
6:43258822-43683804	.42820595-43683810.m332.2_43258729-43683804.VMV1
6:4316481-4511939	.4316304-4512065.vcf.VMV1
6:43681682-43749771	.43681660-43749890.vcf.VMV1
6:43748271-43803710	.43748156-43803774.vcf.VMV1
6:43802236-43848439	.43802220-43848732.vcf.VMV1
6:43843926-43882793	.43843773-43882850.vcf.VMV1
6:43879556-43911551	.43879499-43911574.vcf.VMV1
6:43910676-43934445	.43910659-43934501.vcf.VMV1
6:43933264-43959673	.43933260-43959738.vcf.VMV1
6:43957457-44131267	.43957399-44131325.vcf.VMV1
6:44129484-44228162	.44129348-44228307.vcf.VMV1
6:44227031-44460857	.44226973-44460922.vcf.VMV1
6:44458854-44533634	.44458854-45408047.m354.1_44458854-44533674.VMV1
6:44533676-44611282	.44458854-45408047.m354.2_44533674-44611316.VMV1
6:44611436-44936879	.44458854-45408047.m354.2_44611436-44936879.VMV1
6:44828030-45263763	.44458854-45408047.m354.2_44828030-45263763.VMV1
6:45159949-45407950	.44458854-45408047.m354.2_45159949-45407950.VMV1
6:4511249-4620843	.4511198-4621054.vcf.VMV1
6:45404949-45789676	.45404831-45789682.vcf.VMV1
6:45787885-46030755	.45787789-46030758.vcf.VMV1
6:46027899-46041357	.46027784-46041373.vcf.VMV1
6:46038091-46151707	.46038086-46151718.vcf.VMV1
6:46150930-46166226	.46150913-46166279.vcf.VMV1
6:46163785-46204938	.46163755-46204980.vcf.VMV1
6:4616559-4660212	.4616540-4660215.vcf.VMV1
6:46201215-46302574	.46201213-46302587.vcf.VMV1
6:46297127-46728894	.46297029-47229427.m370.1_46297127-46729040.VMV1
6:46729090-46752721	.46297029-47229427.m370.2_46729040-46752752.VMV1
6:46752904-47000564	.46297029-47229427.m370.3_46752752-47000591.VMV1
6:47000661-47229381	.46297029-47229427.m370.4_47000591-47229381.VMV1
6:4658277-4754412	.4658207-4754577.vcf.VMV1
6:466194-763870	.466152-763886.vcf.VMV1
6:47228527-47311798	.47228439-47311806.vcf.VMV1
6:47311368-47709363	.47311356-48393920.m374.1_47311368-47709381.VMV1
6:47709426-47907674	.47311356-48393920.m374.2_47709381-47907725.VMV1
6:47907741-48213076	.47311356-48393920.m374.2_47907741-48213076.VMV1
6:48106346-48393920	.47311356-48393920.m374.2_48106346-48393920.VMV1
6:4744858-4789259	.4744752-4789268.vcf.VMV1
6:4788399-4927004	.4788379-4927007.vcf.VMV1
6:48391875-48690179	.48391635-52596545.m376.1_48391875-48690179.VMV1
6:48591378-48974905	.48391635-52596545.m376.1_48591378-48974905.VMV1
6:48881991-49260902	.48391635-52596545.m376.1_48881991-49260902.VMV1
6:49168933-49495035	.48391635-52596545.m376.1_49168933-49495035.VMV1
6:49495218-49816391	.48391635-52596545.m376.2_49495218-49816391.VMV1
6:49702920-49957970	.48391635-52596545.m376.2_49702920-49957970.VMV1
6:49958063-50268903	.48391635-52596545.m376.3_49958063-50268903.VMV1
6:50167406-50423451	.48391635-52596545.m376.3_50167406-50423451.VMV1
6:50423577-50758964	.48391635-52596545.m376.4_50423577-50758964.VMV1
6:50637892-51126168	.48391635-52596545.m376.4_50637892-51126168.VMV1
6:51010906-51459350	.48391635-52596545.m376.4_51010906-51459350.VMV1
6:51347020-51708352	.48391635-52596545.m376.4_51347020-51708352.VMV1
6:51708434-51826348	.48391635-52596545.m376.5_51708399-51826408.VMV1
6:51826434-52049224	.48391635-52596545.m376.6_51826408-52049315.VMV1
6:52049346-52199465	.48391635-52596545.m376.7_52049315-52199495.VMV1
6:52199507-52596516	.48391635-52596545.m376.9_52199495-52596516.VMV1
6:4926429-5058850	.4926425-5058983.vcf.VMV1
6:5056863-5161041	.5056772-5548086.m70.1_5056863-5161080.VMV1
6:5161111-5378457	.5056772-5548086.m70.2_5161080-5378533.VMV1
6:5378662-5548059	.5056772-5548086.m70.4_5378533-5548059.VMV1
6:52595866-52812817	.52595587-52812829.vcf.VMV1
6:52810889-53224207	.52810773-53351373.m380.1_52810889-53224213.VMV1
6:53224216-53351359	.52810773-53351373.m380.1_53224213-53351359.VMV1
6:53349885-53408227	.53349832-53408245.vcf.VMV1
6:53405809-53559043	.53405768-53559068.vcf.VMV1
6:53555937-53892092	.53555837-56105730.m386.1_53555937-53892215.VMV1
6:53892218-54293506	.53555837-56105730.m386.3_53892215-54293513.VMV1
6:54293596-54580881	.53555837-56105730.m386.4_54293596-54580881.VMV1
6:54481230-54880367	.53555837-56105730.m386.4_54481230-54880367.VMV1
6:54773312-55172202	.53555837-56105730.m386.4_54773312-55172202.VMV1
6:55073803-55190798	.53555837-56105730.m386.4_55073803-55190798.VMV1
6:55191042-55457505	.53555837-56105730.m386.5_55190851-55457510.VMV1
6:55457547-55650095	.53555837-56105730.m386.7_55457510-55650159.VMV1
6:55650186-55718625	.53555837-56105730.m386.8_55650159-55718714.VMV1
6:55718780-56105726	.53555837-56105730.m386.8_55718714-56105726.VMV1
6:5546516-5646694	.5546500-5646714.vcf.VMV1
6:56104833-56545160	.56104771-65766396.m388.1_56104833-56545230.VMV1
6:56545388-57092545	.56104771-65766396.m388.2_56545230-57092548.VMV1
6:57092595-57312440	.56104771-65766396.m388.3_57092548-57312586.VMV1
6:57312608-57704358	.56104771-65766396.m388.4_57312608-57704358.VMV1
6:57610072-57998035	.56104771-65766396.m388.4_57610072-57998035.VMV1
6:57936474-58418128	.56104771-65766396.m388.4_57936474-58418128.VMV1
6:58273265-58722572	.56104771-65766396.m388.4_58273265-58722572.VMV1
6:58625237-61989259	.56104771-65766396.m388.4_58625237-61989259.VMV1
6:61936917-62234312	.56104771-65766396.m388.4_61936917-62234312.VMV1
6:62113694-62517667	.56104771-65766396.m388.4_62113694-62517667.VMV1
6:62407068-62834706	.56104771-65766396.m388.4_62407068-62834706.VMV1
6:62735442-63143415	.56104771-65766396.m388.4_62735442-63143415.VMV1
6:63049282-63429072	.56104771-65766396.m388.4_63049282-63429072.VMV1
6:63336680-63681583	.56104771-65766396.m388.4_63336680-63681583.VMV1
6:63588189-63953601	.56104771-65766396.m388.4_63588189-63953601.VMV1
6:63856915-64300176	.56104771-65766396.m388.4_63856915-64300176.VMV1
6:64174846-64662962	.56104771-65766396.m388.4_64174846-64662962.VMV1
6:64553532-64973601	.56104771-65766396.m388.4_64553532-64973601.VMV1
6:64859204-65244227	.56104771-65766396.m388.4_64859204-65244227.VMV1
6:65244323-65526138	.56104771-65766396.m388.5_65244256-65526333.VMV1
6:65526373-65766352	.56104771-65766396.m388.6_65526333-65766352.VMV1
6:5644209-5664464	.5644192-5664534.vcf.VMV1
6:5664113-5794709	.5663898-5794828.vcf.VMV1
6:5789991-5896461	.5789923-5896506.vcf.VMV1
6:5895517-6172302	.5895427-6172361.vcf.VMV1
6:6171045-6176838	.6170992-6176933.vcf.VMV1
6:6175844-6183957	.6175825-6184006.vcf.VMV1
6:6182429-6249150	.6182343-6249171.vcf.VMV1
6:6243394-6305208	.6243371-6305209.vcf.VMV1
6:6304531-6320566	.6304418-6320594.vcf.VMV1
6:6319688-6498536	.6319642-6786202.m92.1_6319688-6498549.VMV1
6:6498566-6786200	.6319642-6786202.m92.3_6498549-6786200.VMV1
6:65765291-66049132	.65765259-67039535.m390.1_65765291-66049179.VMV1
6:66049290-66355802	.65765259-67039535.m390.1_66049290-66355802.VMV1
6:66251537-66628282	.65765259-67039535.m390.1_66251537-66628282.VMV1
6:66545861-66926902	.65765259-67039535.m390.1_66545861-66926902.VMV1
6:66833020-67039522	.65765259-67039535.m390.1_66833020-67039522.VMV1
6:67038021-67329679	.67037929-67557757.m392.1_67038021-67329707.VMV1
6:67329720-67557621	.67037929-67557757.m392.1_67329707-67557621.VMV1
6:67556438-67822580	.67556405-68548392.m394.1_67556438-67822580.VMV1
6:67735194-67905781	.67556405-68548392.m394.1_67735194-67905781.VMV1
6:67905844-68183149	.67556405-68548392.m394.1_67905844-68183149.VMV1
6:68088374-68480618	.67556405-68548392.m394.1_68088374-68480618.VMV1
6:68377548-68548371	.67556405-68548392.m394.1_68377548-68548371.VMV1
6:6784284-6811971	.6784278-6811990.vcf.VMV1
6:6809985-6900951	.6809981-6900979.vcf.VMV1
6:68547503-68848025	.68547495-70741838.m396.1_68547503-68848152.VMV1
6:68848302-68885819	.68547495-70741838.m396.2_68848152-68885824.VMV1
6:68885907-69075282	.68547495-70741838.m396.3_68885824-69075355.VMV1
6:69075429-69294576	.68547495-70741838.m396.5_69075355-69294629.VMV1
6:69294635-69522194	.68547495-70741838.m396.6_69294629-69522395.VMV1
6:69522634-69836588	.68547495-70741838.m396.7_69522634-69836588.VMV1
6:69725438-70104566	.68547495-70741838.m396.7_69725438-70104566.VMV1
6:70104608-70361683	.68547495-70741838.m396.8_70104567-70361801.VMV1
6:70361900-70741825	.68547495-70741838.m396.9_70361801-70741825.VMV1
6:6898415-6957793	.6898386-7331750.m98.1_6898415-6957803.VMV1
6:6957827-7331682	.6898386-7331750.m98.1_6957803-7331682.VMV1
6:70740291-71013640	.70740228-71013681.vcf.VMV1
6:71012378-71057057	.71012334-71057214.vcf.VMV1
6:71056887-71351205	.71056802-71609767.m402.1_71056887-71351242.VMV1
6:71351278-71609707	.71056802-71609767.m402.1_71351242-71609707.VMV1
6:71606479-71812677	.71606399-72451522.m404.1_71606479-71812690.VMV1
6:71812707-72122673	.71606399-72451522.m404.1_71812707-72122673.VMV1
6:72014692-72434107	.71606399-72451522.m404.1_72014692-72434107.VMV1
6:72321666-72451474	.71606399-72451522.m404.1_72321666-72451474.VMV1
6:72450067-72758944	.72450002-73173068.m406_72450067-72758944.VMV1
6:72645041-73109222	.72450002-73173068.m406_72645041-73109222.VMV1
6:72984325-73173067	.72450002-73173068.m406_72984325-73173067.VMV1
6:73172460-73326973	.73172458-73327066.vcf.VMV1
6:7329646-7680261	.7329645-7680307.vcf.VMV1
6:73326336-73652612	.73326279-73653167.vcf.VMV1
6:73650094-73859962	.73650036-74409877.m412.1_73650094-73859980.VMV1
6:73859997-73950273	.73650036-74409877.m412.2_73859980-73950349.VMV1
6:73950362-74026894	.73650036-74409877.m412.3_73950349-74026942.VMV1
6:74026953-74409572	.73650036-74409877.m412.3_74026942-74409572.VMV1
6:74404186-74739438	.74404185-75462685.m414_74404186-74739438.VMV1
6:74632890-75029786	.74404185-75462685.m414_74632890-75029786.VMV1
6:74935020-75339196	.74404185-75462685.m414_74935020-75339196.VMV1
6:75226266-75462556	.74404185-75462685.m414_75226266-75462556.VMV1
6:75461902-75847329	.75461886-75847345.vcf.VMV1
6:75844458-76218970	.75844426-77262804.m418.1_75844458-76218970.VMV1
6:76089639-76602282	.75844426-77262804.m418.1_76089639-76602282.VMV1
6:76474552-76625130	.75844426-77262804.m418.1_76474552-76625130.VMV1
6:76625137-76657968	.75844426-77262804.m418.2_76625133-76657975.VMV1
6:76658058-76946096	.75844426-77262804.m418.2_76658058-76946096.VMV1
6:76856619-77201190	.75844426-77262804.m418.2_76856619-77201190.VMV1
6:77113805-77262785	.75844426-77262804.m418.2_77113805-77262785.VMV1
6:760645-841850	.760625-841855.vcf.VMV1
6:7678477-7810056	.7678476-7810074.vcf.VMV1
6:77261870-77410573	.77261858-79865478.m420.1_77261870-77410738.VMV1
6:77410756-77711285	.77261858-79865478.m420.2_77410756-77711285.VMV1
6:77600313-78026869	.77261858-79865478.m420.2_77600313-78026869.VMV1
6:77920568-78165358	.77261858-79865478.m420.2_77920568-78165358.VMV1
6:78165361-78464258	.77261858-79865478.m420.3_78165361-78464258.VMV1
6:78379902-78765446	.77261858-79865478.m420.3_78379902-78765446.VMV1
6:78660984-78957728	.77261858-79865478.m420.3_78660984-78957728.VMV1
6:78957864-79176921	.77261858-79865478.m420.4_78957840-79176925.VMV1
6:79176949-79445408	.77261858-79865478.m420.4_79176949-79445408.VMV1
6:79365371-79725578	.77261858-79865478.m420.4_79365371-79725578.VMV1
6:79609703-79865390	.77261858-79865478.m420.4_79609703-79865390.VMV1
6:7808343-7916910	.7808333-7916943.vcf.VMV1
6:7915964-7976986	.7915957-7977075.vcf.VMV1
6:7975485-8259294	.7975472-8259326.vcf.VMV1
6:79863724-80088638	.79863708-82390779.m422.1_79863724-80088671.VMV1
6:80088704-80136908	.79863708-82390779.m422.2_80088671-80136918.VMV1
6:80136936-80415755	.79863708-82390779.m422.3_80136918-80415828.VMV1
6:80415902-80504564	.79863708-82390779.m422.4_80415828-80504625.VMV1
6:80504684-80557523	.79863708-82390779.m422.5_80504625-80557525.VMV1
6:80557576-80691516	.79863708-82390779.m422.6_80557525-80691538.VMV1
6:80691584-81016713	.79863708-82390779.m422.7_80691584-81016713.VMV1
6:80904773-81291321	.79863708-82390779.m422.7_80904773-81291321.VMV1
6:81206369-81556354	.79863708-82390779.m422.7_81206369-81556354.VMV1
6:81472043-81829078	.79863708-82390779.m422.7_81472043-81829078.VMV1
6:81734674-81927762	.79863708-82390779.m422.7_81734674-81927762.VMV1
6:81927816-82202641	.79863708-82390779.m422.7_81927816-82202641.VMV1
6:82112394-82390599	.79863708-82390779.m422.7_82112394-82390599.VMV1
6:82390451-82591572	.82390351-82591671.vcf.VMV1
6:8257450-8362574	.8257401-8854180.m110.1_8257450-8362596.VMV1
6:8362786-8656494	.8257401-8854180.m110.2_8362786-8656494.VMV1
6:8559485-8793150	.8257401-8854180.m110.2_8559485-8793150.VMV1
6:8793410-8854173	.8257401-8854180.m110.2_8793311-8854173.VMV1
6:85116773-85210163	.82590488-88503392.m426.10_85116754-85210163.VMV1
6:85210163-85539867	.82590488-88503392.m426.11_85210163-85539867.VMV1
6:85422077-85846562	.82590488-88503392.m426.11_85422077-85846562.VMV1
6:85746057-86001401	.82590488-88503392.m426.11_85746057-86001401.VMV1
6:86001708-86352545	.82590488-88503392.m426.12_86001708-86352545.VMV1
6:86220541-86641187	.82590488-88503392.m426.12_86220541-86641187.VMV1
6:86557523-86902920	.82590488-88503392.m426.12_86557523-86902920.VMV1
6:86820589-87155436	.82590488-88503392.m426.12_86820589-87155436.VMV1
6:87071266-87392862	.82590488-88503392.m426.12_87071266-87392862.VMV1
6:87309566-87647884	.82590488-88503392.m426.12_87309566-87647884.VMV1
6:87648093-87978377	.82590488-88503392.m426.12_87648093-87978377.VMV1
6:87870625-88313770	.82590488-88503392.m426.12_87870625-88313770.VMV1
6:88206197-88503309	.82590488-88503392.m426.12_88206197-88503309.VMV1
6:82590627-82754689	.82590488-88503392.m426.1_82590627-82754694.VMV1
6:82754814-83116484	.82590488-88503392.m426.2_82754694-83116524.VMV1
6:83116633-83460291	.82590488-88503392.m426.3_83116633-83460291.VMV1
6:83347734-83575602	.82590488-88503392.m426.3_83347734-83575602.VMV1
6:83575830-83908987	.82590488-88503392.m426.4_83575603-83909049.VMV1
6:83909051-84271638	.82590488-88503392.m426.5_83909051-84271638.VMV1
6:84165073-84411587	.82590488-88503392.m426.5_84165073-84411587.VMV1
6:84411715-84528332	.82590488-88503392.m426.6_84411656-84528415.VMV1
6:84528449-84739825	.82590488-88503392.m426.7_84528415-84739943.VMV1
6:84740014-85034682	.82590488-88503392.m426.8_84739943-85034760.VMV1
6:85034839-85116678	.82590488-88503392.m426.9_85034760-85116754.VMV1
6:840294-890847	.840276-890890.vcf.VMV1
6:88502363-88541622	.88502339-88541760.vcf.VMV1
6:8853227-8874038	.8853227-8874049.vcf.VMV1
6:88537771-88680839	.88537756-88680914.vcf.VMV1
6:88680138-88823101	.88680121-88823108.vcf.VMV1
6:8870885-9020551	.8870883-9020562.vcf.VMV1
6:88820477-88857992	.88820443-88858140.vcf.VMV1
6:88857123-88945822	.88857118-89284426.m436.1_88857123-88945824.VMV1
6:88946017-89284376	.88857118-89284426.m436.2_88945824-89284376.VMV1
6:890039-1135639	.890019-1135650.vcf.VMV1
6:89283217-89671144	.89283170-89973219.m438.1_89283217-89671204.VMV1
6:89671228-89973204	.89283170-89973219.m438.2_89671204-89973204.VMV1
6:89972312-90121612	.89972256-90700829.m440.1_89972312-90121677.VMV1
6:90121737-90498111	.89972256-90700829.m440.2_90121737-90498111.VMV1
6:90371704-90627415	.89972256-90700829.m440.2_90371704-90627415.VMV1
6:90627452-90700569	.89972256-90700829.m440.2_90627433-90700569.VMV1
6:9019902-9183688	.9019700-9183721.vcf.VMV1
6:90699001-90739749	.90698983-90739788.vcf.VMV1
6:90738570-90808352	.90738506-90808387.vcf.VMV1
6:90807513-91093266	.90807510-91093368.vcf.VMV1
6:91092167-91402535	.91092098-91402546.vcf.VMV1
6:91401974-91521274	.91401884-91521344.vcf.VMV1
6:91519932-91639337	.91519849-91639432.vcf.VMV1
6:91638691-91736462	.91638685-91736470.vcf.VMV1
6:91726870-91844122	.91726738-91844123.vcf.VMV1
6:9183125-9190263	.9183077-9190290.vcf.VMV1
6:91842725-92018013	.91842720-92018116.vcf.VMV1
6:9185527-9244783	.9185509-9244839.vcf.VMV1
6:92017146-92192361	.92017136-93729287.m460.1_92017146-92192396.VMV1
6:92192420-92348848	.92017136-93729287.m460.2_92192396-92348923.VMV1
6:92348935-92748810	.92017136-93729287.m460.3_92348923-92749033.VMV1
6:92749113-93073449	.92017136-93729287.m460.4_92749113-93073449.VMV1
6:92971587-93381667	.92017136-93729287.m460.4_92971587-93381667.VMV1
6:93280170-93427947	.92017136-93729287.m460.4_93280170-93427947.VMV1
6:93428020-93729286	.92017136-93729287.m460.5_93427991-93729286.VMV1
6:9242931-9521247	.9242927-10113552.m122.1_9242931-9521247.VMV1
6:9521247-9597270	.9242927-10113552.m122.2_9521247-9597416.VMV1
6:9597542-9782837	.9242927-10113552.m122.3_9597416-9782956.VMV1
6:9782957-10113526	.9242927-10113552.m122.4_9782956-10113526.VMV1
6:93727030-93825686	.93727019-93825722.vcf.VMV1
6:93824818-94010760	.93824769-95064120.m464.1_93824818-94010861.VMV1
6:94010971-94052920	.93824769-95064120.m464.2_94010861-94053100.VMV1
6:94053147-94329205	.93824769-95064120.m464.3_94053100-94329333.VMV1
6:94329342-94670838	.93824769-95064120.m464.4_94329342-94670838.VMV1
6:94554945-94920611	.93824769-95064120.m464.4_94554945-94920611.VMV1
6:94920838-95064094	.93824769-95064120.m464.5_94920749-95064094.VMV1
6:95063686-95177819	.95063639-95177828.vcf.VMV1
6:95177172-95417348	.95177164-95831088.m468.1_95177172-95417395.VMV1
