13:100522495-100575544	.100522414-100575546.vcf.VMV1
13:82947784-83211568	.82581572-84134553.m390.2_82947745-83211596.VMV1
13:83211600-83294840	.82581572-84134553.m390.3_83211596-83294897.VMV1
13:83294934-83596981	.82581572-84134553.m390.4_83294934-83596981.VMV1
13:83498436-83892451	.82581572-84134553.m390.4_83498436-83892451.VMV1
13:83796356-84031137	.82581572-84134553.m390.4_83796356-84031137.VMV1
13:84031436-84134508	.82581572-84134553.m390.4_84031215-84134508.VMV1
13:84132586-84469634	.84132503-84626334.m392.1_84132586-84469702.VMV1
13:84469734-84626267	.84132503-84626334.m392.1_84469702-84626267.VMV1
13:84624912-85036140	.84624832-86322137.m394.1_84624912-85036368.VMV1
13:85036395-85124610	.84624832-86322137.m394.2_85036368-85124933.VMV1
13:85124937-85447504	.84624832-86322137.m394.3_85124937-85447504.VMV1
13:85344204-85609941	.84624832-86322137.m394.3_85344204-85609941.VMV1
13:85610056-85894543	.84624832-86322137.m394.3_85610056-85894543.VMV1
13:85801046-86242204	.84624832-86322137.m394.3_85801046-86242204.VMV1
13:86118157-86322126	.84624832-86322137.m394.3_86118157-86322126.VMV1
13:86321838-86637064	.86321819-88194580.m396.1_86321838-86637230.VMV1
13:86637295-86954318	.86321819-88194580.m396.2_86637230-86954504.VMV1
13:86954552-87041553	.86321819-88194580.m396.3_86954504-87041599.VMV1
13:87041798-87383672	.86321819-88194580.m396.3_87041798-87383672.VMV1
13:87264261-87730246	.86321819-88194580.m396.3_87264261-87730246.VMV1
13:87618323-88051927	.86321819-88194580.m396.3_87618323-88051927.VMV1
13:87952127-88194337	.86321819-88194580.m396.3_87952127-88194337.VMV1
13:88192385-88535293	.88192327-90522256.m398.1_88192385-88535377.VMV1
13:88535442-88559493	.88192327-90522256.m398.2_88535377-88559503.VMV1
13:88559583-88968480	.88192327-90522256.m398.3_88559503-88968527.VMV1
13:88968866-89300880	.88192327-90522256.m398.4_88968866-89300880.VMV1
13:89198718-89640337	.88192327-90522256.m398.4_89198718-89640337.VMV1
13:89530422-89992213	.88192327-90522256.m398.4_89530422-89992213.VMV1
13:89876393-90178598	.88192327-90522256.m398.4_89876393-90178598.VMV1
13:90178663-90522256	.88192327-90522256.m398.4_90178659-90522256.VMV1
13:90520769-90875021	.90520767-90875087.vcf.VMV1
13:90874154-91265547	.90874121-91265621.vcf.VMV1
13:91263395-91305397	.91263377-91305536.vcf.VMV1
13:91300136-91624262	.91300048-91765691.m406_91300136-91624262.VMV1
13:91521458-91765539	.91300048-91765691.m406_91521458-91765539.VMV1
13:91763371-92150669	.91763316-92150682.vcf.VMV1
13:92150099-92381477	.92150040-92381478.vcf.VMV1
13:92379251-92786208	.92379144-93132416.m412.1_92379251-92786231.VMV1
13:92786692-93132293	.92379144-93132416.m412.2_92786231-93132293.VMV1
13:93131499-93238079	.93131461-93238082.vcf.VMV1
13:93237243-93285301	.93237148-93285344.vcf.VMV1
13:93284783-93634357	.93284722-94218403.m418.1_93284783-93634357.VMV1
13:93528760-93814669	.93284722-94218403.m418.1_93528760-93814669.VMV1
13:93814926-94218281	.93284722-94218403.m418.1_93814835-94218281.VMV1
13:94216586-94564824	.94216538-94564826.vcf.VMV1
13:94562136-94780426	.94562133-94780622.vcf.VMV1
13:94779279-94831158	.94779254-94831185.vcf.VMV1
13:94829909-94905706	.94829887-94905745.vcf.VMV1
13:94904666-94925012	.94904649-94925018.vcf.VMV1
13:94923084-95062188	.94923082-95480311.m430.1_94923084-95062235.VMV1
13:95062258-95480255	.94923082-95480311.m430.2_95062235-95480255.VMV1
13:95475536-95541470	.95475485-95541479.vcf.VMV1
13:95540498-95579953	.95540366-95580033.vcf.VMV1
13:95578955-95786542	.95578946-95786578.vcf.VMV1
13:95783710-96088852	.95783696-96088949.vcf.VMV1
13:96087753-96132732	.96087735-96132794.vcf.VMV1
13:96131977-96493376	.96131876-97519758.m442.1_96131977-96493376.VMV1
13:96360885-96867280	.96131876-97519758.m442.1_96360885-96867280.VMV1
13:96750871-97228584	.96131876-97519758.m442.1_96750871-97228584.VMV1
13:97106858-97416987	.96131876-97519758.m442.1_97106858-97416987.VMV1
13:97417206-97519692	.96131876-97519758.m442.1_97417147-97519692.VMV1
13:97519115-97772180	.97518962-98314913.m444.1_97519115-97772186.VMV1
13:97772203-97915737	.97518962-98314913.m444.2_97772186-97915744.VMV1
13:97915759-98314671	.97518962-98314913.m444.3_97915744-98314671.VMV1
13:98313233-98530136	.98313193-98530182.vcf.VMV1
13:98527605-98719700	.98527605-98719701.vcf.VMV1
13:98718217-98832466	.98718211-98832493.vcf.VMV1
13:98831489-98914523	.98831473-98914578.vcf.VMV1
13:98913126-98939756	.98913093-98939783.vcf.VMV1
13:98937940-99090168	.98937721-99090197.vcf.VMV1
13:99087798-99269944	.99087734-99269975.vcf.VMV1
13:99263351-99380716	.99263296-99380786.vcf.VMV1
13:99378664-99396994	.99378476-99397054.vcf.VMV1
13:99394164-99767427	.99394161-100525154.m464.1_99394164-99767449.VMV1
13:100002659-100399143	.99394161-100525154.m464.2_100002659-100399143.VMV1
13:99767527-100101105	.99394161-100525154.m464.2_99767527-100101105.VMV1
13:100399313-100525154	.99394161-100525154.m464.3_100399173-100525154.VMV1
