17:10006009-10226337	.10005995-10226377.vcf.VMV1
17:8307185-8332746	.8307175-8332869.vcf.VMV1
17:8331968-8709788	.8331963-8709930.vcf.VMV1
17:857622-916446	.857594-916456.vcf.VMV1
17:8706744-8900158	.8706740-8900375.vcf.VMV1
17:8899333-9106484	.8899298-9106500.vcf.VMV1
17:9103646-9183207	.9103565-9183229.vcf.VMV1
17:915806-936012	.915777-936017.vcf.VMV1
17:9181594-9314027	.9181591-9314041.vcf.VMV1
17:930469-1068146	.930346-1068156.vcf.VMV1
17:9313094-9391168	.9313021-9391173.vcf.VMV1
17:9387682-9491852	.9387681-9491883.vcf.VMV1
17:9488152-9608366	.9488072-9608605.vcf.VMV1
17:9607650-9619354	.9607606-9619357.vcf.VMV1
17:9618095-9679190	.9618043-9679196.vcf.VMV1
17:9678129-9716082	.9678004-9716118.vcf.VMV1
17:9715543-9724199	.9715504-9724227.vcf.VMV1
17:9723171-9823987	.9723101-9824016.vcf.VMV1
17:9821833-9858445	.9821817-9858542.vcf.VMV1
17:9857383-9874170	.9857373-9874194.vcf.VMV1
17:9872446-9878470	.9872439-9878504.vcf.VMV1
17:9877474-9901575	.9877454-9901586.vcf.VMV1
17:9900852-9923746	.9900829-9923822.vcf.VMV1
17:9922763-9968024	.9922734-9968055.vcf.VMV1
17:9966499-10006918	.9966490-10006937.vcf.VMV1
