15:100047739-100080644	.100047563-100080786.vcf.VMV1
15:94831222-94856646	.94830959-94856669.vcf.VMV1
15:94855133-94929972	.94855054-94929997.vcf.VMV1
15:94922321-95216791	.94922306-95216808.vcf.VMV1
15:95209424-95240597	.95209417-95240612.vcf.VMV1
15:95238183-95578291	.95238090-95578365.vcf.VMV1
15:95577723-95663689	.95577693-95663835.vcf.VMV1
15:95663613-95836372	.95663393-95836469.vcf.VMV1
15:95827403-95871312	.95827361-95871328.vcf.VMV1
15:95869615-95927024	.95869579-95927076.vcf.VMV1
15:95926803-95951366	.95926765-95951481.vcf.VMV1
15:95946524-95999363	.95946481-95999392.vcf.VMV1
15:95997412-96091806	.95997242-96091877.vcf.VMV1
15:96090594-96142299	.96090448-96142349.vcf.VMV1
15:96140530-96479586	.96140488-96479648.vcf.VMV1
15:96476269-96533717	.96476251-96533731.vcf.VMV1
15:96531180-96609086	.96531125-96609130.vcf.VMV1
15:96607452-96689946	.96607415-96690010.vcf.VMV1
15:96686905-96874679	.96686822-96874911.vcf.VMV1
15:96869077-96884367	.96869066-96884479.vcf.VMV1
15:96878410-96905306	.96878393-96905318.vcf.VMV1
15:96887579-97101829	.96887572-97101835.vcf.VMV1
15:97100204-97268402	.97100137-97268424.vcf.VMV1
15:97264543-97517158	.97264490-97517218.vcf.VMV1
15:97516535-97663959	.97516508-97664092.vcf.VMV1
15:97647869-97770110	.97647842-97770128.vcf.VMV1
15:97768952-97781289	.97768893-97781326.vcf.VMV1
15:97780269-97927607	.97780186-97927670.vcf.VMV1
15:97926841-98031842	.97926739-98032013.vcf.VMV1
15:98030720-98053234	.98030659-98053272.vcf.VMV1
15:98052060-98071787	.98051974-98071916.vcf.VMV1
15:98064215-98104401	.98064197-98104406.vcf.VMV1
15:98103194-98155972	.98103174-98156070.vcf.VMV1
15:98153358-98216602	.98153351-98216625.vcf.VMV1
15:98215368-98403960	.98215330-98403960.vcf.VMV1
15:98402450-98427866	.98402344-98427872.vcf.VMV1
15:98427170-98499524	.98427136-98499619.vcf.VMV1
15:98498907-98673696	.98498733-98673756.vcf.VMV1
15:98672125-98680783	.98672113-98680845.vcf.VMV1
15:98679901-98721397	.98679838-98721428.vcf.VMV1
15:98720374-98831351	.98720346-98831357.vcf.VMV1
15:98830054-98864050	.98830033-98864115.vcf.VMV1
15:98860481-98872984	.98860462-98873005.vcf.VMV1
15:98871167-98911109	.98871133-98911225.vcf.VMV1
15:98910787-98964442	.98910681-98964497.vcf.VMV1
15:98962995-99163900	.98962859-99163926.vcf.VMV1
15:99162101-99248018	.99162094-99248029.vcf.VMV1
15:99245733-99322797	.99245581-99322816.vcf.VMV1
15:99321505-99457756	.99321486-99457783.vcf.VMV1
15:99454687-99610293	.99454662-99610329.vcf.VMV1
15:99608122-99614880	.99608092-99614907.vcf.VMV1
15:99613599-99631737	.99613557-99631739.vcf.VMV1
15:99629392-99930999	.99629384-99931011.vcf.VMV1
15:99927121-100048329	.99926989-100048341.vcf.VMV1
