18:10066693-10103114	.10066625-10103129.vcf.VMV1
18:77355428-77546473	.77355248-77546520.vcf.VMV1
18:77543443-78017128	.77543443-.vcf.VMV1
18:8252775-8416369	.8252767-8416387.vcf.VMV1
18:8415082-8451540	.8415047-8451553.vcf.VMV1
18:8450224-8500768	.8450169-8500877.vcf.VMV1
18:847307-913910	.847279-913984.vcf.VMV1
18:8499196-8512802	.8499159-8512936.vcf.VMV1
18:8512043-8719006	.8512026-8719041.vcf.VMV1
18:8714193-8786409	.8714187-8786430.vcf.VMV1
18:8784717-8935461	.8784667-9703746.m162.1_8784717-8935472.VMV1
18:8935484-8983364	.8784667-9703746.m162.2_8935472-8983425.VMV1
18:8983525-9015280	.8784667-9703746.m162.3_8983425-9015465.VMV1
18:9015722-9407817	.8784667-9703746.m162.4_9015465-9407930.VMV1
18:9408108-9703745	.8784667-9703746.m162.5_9407930-9703745.VMV1
18:904522-1039994	.904465-1039996.vcf.VMV1
18:9702926-9762256	.9702880-9762343.vcf.VMV1
18:9761784-9792568	.9761734-9792569.vcf.VMV1
18:9792253-9813704	.9792104-9813882.vcf.VMV1
18:9811587-9839851	.9811560-9839857.vcf.VMV1
18:9839438-10070757	.9839396-10070884.vcf.VMV1
