10:100080979-100243451	.100080862-100243581.vcf.VMV1
10:54839721-55106446	.54839702-55106485.vcf.VMV1
10:55104988-55196113	.55104921-55869424.m334.1_55104988-55196140.VMV1
10:55196177-55334819	.55104921-55869424.m334.2_55196140-55334966.VMV1
10:55335125-55643955	.55104921-55869424.m334.2_55335125-55643955.VMV1
10:55535394-55869227	.55104921-55869424.m334.2_55535394-55869227.VMV1
10:55867840-56205830	.55867805-56887703.m336.1_55867840-56205887.VMV1
10:56205910-56299599	.55867805-56887703.m336.2_56205887-56299650.VMV1
10:56299701-56401270	.55867805-56887703.m336.3_56299650-56401340.VMV1
10:56401411-56627749	.55867805-56887703.m336.4_56401340-56627880.VMV1
10:56627890-56887546	.55867805-56887703.m336.5_56627880-56887546.VMV1
10:5604455-5700416	.5604192-5984234.m64.1_5604455-5700562.VMV1
10:5700586-5984199	.5604192-5984234.m64.3_5700562-5984199.VMV1
10:56884881-57034624	.56884802-57034712.vcf.VMV1
10:57032671-57367128	.57032590-59823865.m340.1_57032671-57367128.VMV1
10:57236943-57544736	.57032590-59823865.m340.1_57236943-57544736.VMV1
10:57544833-57862177	.57032590-59823865.m340.2_57544833-57862177.VMV1
10:57764404-58205695	.57032590-59823865.m340.2_57764404-58205695.VMV1
10:58078156-58341829	.57032590-59823865.m340.2_58078156-58341829.VMV1
10:58341893-58619416	.57032590-59823865.m340.3_58341893-58619416.VMV1
10:58520323-58893045	.57032590-59823865.m340.3_58520323-58893045.VMV1
10:58805038-59168344	.57032590-59823865.m340.3_58805038-59168344.VMV1
10:59078289-59306600	.57032590-59823865.m340.3_59078289-59306600.VMV1
10:59306720-59423731	.57032590-59823865.m340.4_59306640-59423832.VMV1
10:59423932-59728281	.57032590-59823865.m340.4_59423932-59728281.VMV1
10:59625550-59823837	.57032590-59823865.m340.4_59625550-59823837.VMV1
10:59823332-60139066	.59823292-60514425.m342.1_59823332-60139079.VMV1
10:60139153-60514395	.59823292-60514425.m342.2_60139079-60514395.VMV1
10:5982458-5989080	.5982428-5989086.vcf.VMV1
10:5985518-6031206	.5985422-6031284.vcf.VMV1
10:6028575-6222926	.6028547-6222952.vcf.VMV1
10:60513014-60556854	.60512993-60556856.vcf.VMV1
10:60555345-60667495	.60555235-60667515.vcf.VMV1
10:60666053-60798131	.60666004-61318881.m348.1_60666053-60798145.VMV1
10:60798175-61075449	.60666004-61318881.m348.2_60798145-61075516.VMV1
10:61075609-61318846	.60666004-61318881.m348.2_61075516-61318846.VMV1
10:61317734-61388599	.61317699-61388600.vcf.VMV1
10:61385884-61475318	.61385868-61475322.vcf.VMV1
10:61471877-61893077	.61471679-61893103.vcf.VMV1
10:61891641-62211238	.61891568-62560167.m356_61891641-62211238.VMV1
10:62105705-62537276	.61891568-62560167.m356_62105705-62537276.VMV1
10:62425527-62560090	.61891568-62560167.m356_62425527-62560090.VMV1
10:6221182-6226177	.6221118-6226194.vcf.VMV1
10:6224765-6243382	.6224759-6243403.vcf.VMV1
10:6236028-6261955	.6235948-6262032.vcf.VMV1
10:62559384-62626647	.62559379-62626715.vcf.VMV1
10:6260659-6274771	.6260632-6274823.vcf.VMV1
10:62626557-62660191	.62626516-62660216.vcf.VMV1
10:62659679-63036715	.62659616-64760888.m362.1_62659679-63036739.VMV1
10:63036769-63348837	.62659616-64760888.m362.2_63036769-63348837.VMV1
10:63250638-63637911	.62659616-64760888.m362.2_63250638-63637911.VMV1
10:63638216-63779064	.62659616-64760888.m362.3_63638021-63779238.VMV1
10:63779273-63841398	.62659616-64760888.m362.4_63779238-63841733.VMV1
10:63841835-64069348	.62659616-64760888.m362.5_63841733-64069387.VMV1
10:64069442-64201326	.62659616-64760888.m362.6_64069387-64201452.VMV1
10:64201539-64239163	.62659616-64760888.m362.7_64201452-64239321.VMV1
10:64239430-64383342	.62659616-64760888.m362.8_64239321-64383428.VMV1
10:64383449-64760797	.62659616-64760888.m362.8_64383428-64760797.VMV1
10:6267328-6320245	.6267328-6320274.vcf.VMV1
10:6317693-6389527	.6317684-6389555.vcf.VMV1
10:6388404-6620225	.6388381-6620297.vcf.VMV1
10:64759815-65109943	.64759797-65795207.m364.1_64759815-65109943.VMV1
10:64987533-65401498	.64759797-65795207.m364.1_64987533-65401498.VMV1
10:65401875-65795199	.64759797-65795207.m364.2_65401863-65795199.VMV1
10:65793050-65948933	.65792968-65948993.vcf.VMV1
10:65945790-66287243	.65945760-66510652.m368_65945790-66287243.VMV1
10:66174264-66510544	.65945760-66510652.m368_66174264-66510544.VMV1
10:6618079-6640463	.6618071-6640470.vcf.VMV1
10:6632275-6895937	.6632129-6896031.vcf.VMV1
10:66510122-66816781	.66510115-67550923.m370_66510122-66816781.VMV1
10:66717140-67086849	.66510115-67550923.m370_66717140-67086849.VMV1
10:66985791-67376493	.66510115-67550923.m370_66985791-67376493.VMV1
10:67272687-67550913	.66510115-67550923.m370_67272687-67550913.VMV1
10:67549154-67767282	.67549105-67767282.vcf.VMV1
10:67766973-68061433	.67766917-68626820.m374.1_67766973-68061433.VMV1
10:67969648-68329090	.67766917-68626820.m374.1_67969648-68329090.VMV1
10:68234545-68373226	.67766917-68626820.m374.1_68234545-68373226.VMV1
10:68373364-68626802	.67766917-68626820.m374.2_68373250-68626802.VMV1
10:68626379-68741835	.68626252-69900498.m376.1_68626379-68741932.VMV1
10:68742030-69050381	.68626252-69900498.m376.1_68742030-69050381.VMV1
10:68953202-69403818	.68626252-69900498.m376.1_68953202-69403818.VMV1
10:69288418-69750305	.68626252-69900498.m376.1_69288418-69750305.VMV1
10:69630498-69900445	.68626252-69900498.m376.1_69630498-69900445.VMV1
10:6894276-7174865	.6894271-7174900.vcf.VMV1
10:69899648-70222655	.69899625-71138067.m378.1_69899648-70222655.VMV1
10:70114974-70541262	.69899625-71138067.m378.1_70114974-70541262.VMV1
10:70427944-70811483	.69899625-71138067.m378.1_70427944-70811483.VMV1
10:70811554-71138000	.69899625-71138067.m378.2_70811507-71138000.VMV1
10:71137401-71305156	.71137205-71305211.vcf.VMV1
10:71304253-71382123	.71304079-71382127.vcf.VMV1
10:71380174-71456403	.71380170-71456434.vcf.VMV1
10:71452577-71628107	.71452526-71628108.vcf.VMV1
10:71626818-71670755	.71626816-71670854.vcf.VMV1
10:71669431-71881806	.71669314-71881832.vcf.VMV1
10:7173678-7548003	.7173606-7548056.vcf.VMV1
10:71880592-72218901	.71880490-72218928.vcf.VMV1
10:72216760-72258193	.72216562-72258206.vcf.VMV1
10:72257205-72481941	.72257201-72986317.m396.1_72257205-72482000.VMV1
10:72482082-72533766	.72257201-72986317.m396.2_72482000-72533838.VMV1
10:72533843-72666857	.72257201-72986317.m396.3_72533838-72666914.VMV1
10:72666956-72986311	.72257201-72986317.m396.4_72666914-72986311.VMV1
10:72984696-73238228	.72984696-73238266.vcf.VMV1
10:73235015-73285055	.73235012-73285087.vcf.VMV1
10:73283569-73344406	.73283488-73344449.vcf.VMV1
10:73342465-73508948	.73342411-73509040.vcf.VMV1
10:73507446-73727465	.73507414-75700955.m406.1_73507446-73727528.VMV1
10:73727545-74049944	.73507414-75700955.m406.3_73727545-74049944.VMV1
10:73934261-74417079	.73507414-75700955.m406.3_73934261-74417079.VMV1
10:74289429-74820446	.73507414-75700955.m406.3_74289429-74820446.VMV1
10:74689935-75206154	.73507414-75700955.m406.3_74689935-75206154.VMV1
10:75079280-75402631	.73507414-75700955.m406.3_75079280-75402631.VMV1
10:75402742-75700920	.73507414-75700955.m406.3_75402709-75700920.VMV1
10:1033796-1335999	.751906-1336011.m2.1_1033796-1335999.VMV1
10:751979-831375	.751906-1336011.m2.1_751979-831422.VMV1
10:831443-1124852	.751906-1336011.m2.1_831443-1124852.VMV1
10:7547149-7563065	.7547072-7563312.vcf.VMV1
10:7562256-7583353	.7562256-7583358.vcf.VMV1
10:75698121-76087926	.75697987-76530014.m408_75698121-76087926.VMV1
10:75953268-76497732	.75697987-76530014.m408_75953268-76497732.VMV1
10:76356851-76529893	.75697987-76530014.m408_76356851-76529893.VMV1
10:7583141-7614809	.7583104-7614863.vcf.VMV1
10:7611768-7622075	.7611756-7622090.vcf.VMV1
10:7620906-7624974	.7620885-7625045.vcf.VMV1
10:7622904-7636874	.7622799-7636893.vcf.VMV1
10:7636108-7655352	.7636105-7655367.vcf.VMV1
10:76529118-76922255	.76528988-77140588.m410.1_76529118-76922255.VMV1
10:76807320-77138390	.76528988-77140588.m410.1_76807320-77138390.VMV1
10:77138390-77140575	.76528988-77140588.m410.1_77138390-77140575.VMV1
10:7654277-7739555	.7654208-8126649.m108.1_7654277-7739617.VMV1
10:7739659-8126648	.7654208-8126649.m108.2_7739617-8126648.VMV1
10:77139264-77404261	.77139246-77662682.m412.1_77139264-77404297.VMV1
10:77404330-77662530	.77139246-77662682.m412.1_77404297-77662530.VMV1
10:77661123-77686055	.77661053-77686106.vcf.VMV1
10:77681938-77919276	.77681917-77919419.vcf.VMV1
10:77917630-77999486	.77917600-77999508.vcf.VMV1
10:77997837-78166980	.77997798-78671526.m420.1_77997837-78167106.VMV1
10:78167244-78530003	.77997798-78671526.m420.1_78167244-78530003.VMV1
10:78410844-78671441	.77997798-78671526.m420.1_78410844-78671441.VMV1
10:78670805-78708640	.78670778-78708827.vcf.VMV1
10:78706372-79022750	.78706200-79195526.m424.1_78706372-79022807.VMV1
10:79022867-79195360	.78706200-79195526.m424.2_79022807-79195360.VMV1
10:79192124-79210380	.79192061-79210382.vcf.VMV1
10:79205896-79214951	.79205877-79215017.vcf.VMV1
10:79214256-79468757	.79214239-79468776.vcf.VMV1
10:79468268-79526766	.79468039-79526777.vcf.VMV1
10:79524946-79712352	.79524946-79959890.m434.1_79524946-79712417.VMV1
10:79712558-79959887	.79524946-79959890.m434.2_79712417-79959887.VMV1
10:79958663-80029322	.79958596-80029349.vcf.VMV1
10:80027867-80071569	.80027861-80071586.vcf.VMV1
10:80069142-80226249	.80069131-80462957.m440.1_80069142-80226286.VMV1
10:80226477-80462933	.80069131-80462957.m440.2_80226286-80462933.VMV1
10:80462582-80613530	.80462571-80613550.vcf.VMV1
10:80612225-80807763	.80611971-80807827.vcf.VMV1
10:80806135-80877586	.80806119-80877654.vcf.VMV1
10:80876183-80883087	.80876149-80883116.vcf.VMV1
10:80881919-80903421	.80881903-80903438.vcf.VMV1
10:80895979-81021954	.80895972-81021965.vcf.VMV1
10:81021725-81072027	.81021692-81072064.vcf.VMV1
10:81070286-81146401	.81070250-81146522.vcf.VMV1
10:81144767-81189195	.81144764-81189222.vcf.VMV1
10:81187302-81551562	.81187302-82379985.m460.1_81187302-81551562.VMV1
10:81372166-81896995	.81187302-82379985.m460.1_81372166-81896995.VMV1
10:81795796-82218099	.81187302-82379985.m460.1_81795796-82218099.VMV1
10:82118678-82363969	.81187302-82379985.m460.1_82118678-82363969.VMV1
10:82364050-82379975	.81187302-82379985.m460.1_82363987-82379975.VMV1
10:8125488-8447344	.8125332-8447405.vcf.VMV1
10:82377995-82413069	.82377929-82413205.vcf.VMV1
10:82411441-82428371	.82411418-82428390.vcf.VMV1
10:82425008-82439869	.82424923-82439883.vcf.VMV1
10:82436256-82569900	.82436240-82569976.vcf.VMV1
10:82569314-82650113	.82569292-82650116.vcf.VMV1
10:82649120-82708485	.82649115-82708490.vcf.VMV1
10:82708017-82887854	.82708002-82887854.vcf.VMV1
10:82884667-83191057	.82884499-83602209.m476.1_82884667-83191057.VMV1
10:83094825-83477668	.82884499-83602209.m476.1_83094825-83477668.VMV1
10:83371307-83590124	.82884499-83602209.m476.1_83371307-83590124.VMV1
10:83590261-83602169	.82884499-83602209.m476.1_83590192-83602169.VMV1
10:83600400-83764504	.83600363-83764562.vcf.VMV1
10:83763446-83877402	.83763321-83877421.vcf.VMV1
10:83875267-83992945	.83875185-83992993.vcf.VMV1
10:83991368-84385052	.83991360-84385059.vcf.VMV1
10:84384165-84704087	.84384164-85425443.m486.1_84384165-84704087.VMV1
10:84599519-84998136	.84384164-85425443.m486.1_84599519-84998136.VMV1
10:84904071-85065214	.84384164-85425443.m486.1_84904071-85065214.VMV1
10:85065319-85425383	.84384164-85425443.m486.2_85065220-85425383.VMV1
10:8444391-8609170	.8444268-8609228.vcf.VMV1
10:85424324-85460831	.85424297-85460886.vcf.VMV1
10:85457377-85565419	.85457375-85924285.m490.1_85457377-85565520.VMV1
10:85565524-85924006	.85457375-85924285.m490.2_85565520-85924006.VMV1
10:85919513-86254382	.85919511-87286734.m492.1_85919513-86254382.VMV1
10:86136738-86567175	.85919511-87286734.m492.1_86136738-86567175.VMV1
10:86462073-86584991	.85919511-87286734.m492.1_86462073-86584991.VMV1
10:86585414-86885558	.85919511-87286734.m492.1_86585414-86885558.VMV1
10:86796519-87155396	.85919511-87286734.m492.1_86796519-87155396.VMV1
10:87056069-87286733	.85919511-87286734.m492.1_87056069-87286733.VMV1
10:8606771-8775457	.8606733-8775470.vcf.VMV1
10:87285949-87678483	.87285928-87678485.vcf.VMV1
10:87677619-87938215	.87677618-87938328.vcf.VMV1
10:8773653-8926402	.8773636-8926452.vcf.VMV1
10:87937874-87992938	.87937850-87992974.vcf.VMV1
10:87991349-88097705	.87991334-88442578.m500.1_87991349-88097710.VMV1
10:88097717-88442506	.87991334-88442578.m500.1_88097710-88442506.VMV1
10:88442197-88692715	.88442179-89468989.m502.1_88442197-88692760.VMV1
10:88692969-89149514	.88442179-89468989.m502.2_88692760-89149787.VMV1
10:89149883-89468953	.88442179-89468989.m502.2_89149787-89468953.VMV1
10:8924904-9039032	.8924901-9637834.m118.1_8924904-9039116.VMV1
10:9039126-9222228	.8924901-9637834.m118.2_9039116-9222316.VMV1
10:9222364-9637795	.8924901-9637834.m118.3_9222316-9637795.VMV1
10:89468033-89591945	.89467949-89979743.m504.1_89468033-89592292.VMV1
10:89592410-89979691	.89467949-89979743.m504.2_89592292-89979691.VMV1
10:89977005-90013189	.89976933-90013192.vcf.VMV1
10:90007731-90391127	.90007660-90740752.m508.1_90007731-90391127.VMV1
10:90253678-90587703	.90007660-90740752.m508.1_90253678-90587703.VMV1
10:90587731-90740747	.90007660-90740752.m508.1_90587728-90740747.VMV1
10:90738155-90787881	.90737652-90787919.vcf.VMV1
10:90787296-90906023	.90787273-90906042.vcf.VMV1
10:90903563-91015953	.90903536-91016089.vcf.VMV1
10:91014931-91283531	.91014883-91283549.vcf.VMV1
10:91279721-91628740	.91279558-91628786.vcf.VMV1
10:91626607-91649568	.91626485-91649568.vcf.VMV1
10:91648687-91961532	.91648687-91961596.vcf.VMV1
10:91961025-92009482	.91961002-92009494.vcf.VMV1
10:92005719-92080788	.92005591-92080789.vcf.VMV1
10:92079842-92412484	.92079834-92686971.m528_92079842-92412484.VMV1
10:92308204-92686911	.92079834-92686971.m528_92308204-92686911.VMV1
10:92686553-92876792	.92686538-92876809.vcf.VMV1
10:92873063-92908046	.92873042-92908048.vcf.VMV1
10:92906806-93338550	.92906711-93338575.vcf.VMV1
10:93337742-93699887	.93337660-94503065.m536_93337742-93699887.VMV1
10:93570323-94133425	.93337660-94503065.m536_93570323-94133425.VMV1
10:93992873-94503017	.93337660-94503065.m536_93992873-94503017.VMV1
10:94501903-94847097	.94501799-94847106.vcf.VMV1
10:94846852-95250456	.94846816-95250491.vcf.VMV1
10:95249898-95365233	.95249881-95365233.vcf.VMV1
10:95362341-95370969	.95362338-95370999.vcf.VMV1
10:95370697-95398124	.95370481-95398184.vcf.VMV1
10:95395837-95519751	.95395821-95519804.vcf.VMV1
10:95517902-95872785	.95517830-95872920.vcf.VMV1
10:95858282-96228637	.95858198-97041957.m552_95858282-96228637.VMV1
10:96108353-96548860	.95858198-97041957.m552_96108353-96548860.VMV1
10:96462092-96810348	.95858198-97041957.m552_96462092-96810348.VMV1
10:96711480-97041957	.95858198-97041957.m552_96711480-97041957.VMV1
10:9631199-9964238	.9631174-10082674.m120.1_9631199-9964244.VMV1
10:9964251-10082656	.9631174-10082674.m120.1_9964244-10082656.VMV1
10:97040326-97066298	.97040298-97066552.vcf.VMV1
10:97064060-97320288	.97064037-97320346.vcf.VMV1
10:97319008-97723511	.97318903-97989746.m558.1_97319008-97723511.VMV1
10:97579792-97980089	.97318903-97989746.m558.1_97579792-97980089.VMV1
10:97980182-97989585	.97318903-97989746.m558.1_97980174-97989585.VMV1
10:97988366-98005013	.97988316-98005021.vcf.VMV1
10:98003805-98164060	.98003791-98484271.m562.1_98003805-98164064.VMV1
10:98164069-98484242	.98003791-98484271.m562.2_98164064-98484242.VMV1
10:98483638-98554197	.98483558-98554245.vcf.VMV1
10:98552413-98792198	.98552384-99652897.m566.1_98552413-98792290.VMV1
10:98792425-98940205	.98552384-99652897.m566.2_98792290-98940212.VMV1
10:98940247-99370951	.98552384-99652897.m566.3_98940212-99370978.VMV1
10:99371140-99652867	.98552384-99652897.m566.4_99370978-99652867.VMV1
10:99644037-99694970	.99643725-99695013.vcf.VMV1
10:99694199-100081900	.99694139-100082145.vcf.VMV1
