5:10034582-10161727	.10034537-10161755.vcf.VMV1
5:173575785-173616512	.173183086-173616533.m934.1_173575628-173616512.VMV1
5:173613407-173741059	.173613382-173741079.vcf.VMV1
5:173735361-173764456	.173735332-173764459.vcf.VMV1
5:173761479-173856641	.173761414-174168489.m940.1_173761479-173856776.VMV1
5:173856797-174168476	.173761414-174168489.m940.2_173856776-174168476.VMV1
5:17401056-17728107	.17401018-17728141.vcf.VMV1
5:174166464-174276148	.174166458-174276160.vcf.VMV1
5:174274394-174430640	.174274387-174430786.vcf.VMV1
5:174429928-174470889	.174429820-174470904.vcf.VMV1
5:174468965-174489753	.174468916-174489765.vcf.VMV1
5:174487056-174602101	.174487047-174602195.vcf.VMV1
5:174601181-174632824	.174601144-174632931.vcf.VMV1
5:174630939-174666972	.174630938-174666981.vcf.VMV1
5:174663416-174687488	.174663355-174687534.vcf.VMV1
5:174684181-174765884	.174684108-174765884.vcf.VMV1
5:174765800-174843664	.174765768-174843672.vcf.VMV1
5:174841513-174897031	.174841499-174897033.vcf.VMV1
5:174896877-174969775	.174896788-174969827.vcf.VMV1
5:174968920-175006008	.174968891-175006027.vcf.VMV1
5:175001500-175059058	.175001465-175059282.vcf.VMV1
5:175054653-175070077	.175054639-175070131.vcf.VMV1
5:175069143-175185308	.175068989-175185316.vcf.VMV1
5:175181082-175205673	.175180997-175205673.vcf.VMV1
5:175187960-175337793	.175187925-175338421.vcf.VMV1
5:175333496-175459850	.175333384-175460014.vcf.VMV1
5:175438612-175968827	.175438611-175968833.vcf.VMV1
5:175968131-176131452	.175968130-176131454.vcf.VMV1
5:176130512-176272752	.176130466-176272775.vcf.VMV1
5:176267685-176313581	.176267665-176313699.vcf.VMV1
5:176308794-176509385	.176308794-176509388.vcf.VMV1
5:1763933-1884111	.1763911-2111135.m8.1_1763933-1884133.VMV1
5:1884144-2111135	.1763911-2111135.m8.2_1884133-2111135.VMV1
5:176508850-176848404	.176508850-176848558.vcf.VMV1
5:176841951-176915515	.176841906-176915542.vcf.VMV1
5:176913764-177262437	.176913744-177262601.vcf.VMV1
5:177251342-177393647	.177249921-177393657.vcf.VMV1
5:17727905-17808865	.17727895-17808930.vcf.VMV1
5:177390310-177659140	.177390305-177659200.vcf.VMV1
5:177658208-177782537	.177658112-177782550.vcf.VMV1
5:177781270-178090281	.177781172-178090366.vcf.VMV1
5:17807756-18052454	.17807602-18052497.vcf.VMV1
5:178089597-178195342	.178089415-178195447.vcf.VMV1
5:178194681-178273089	.178194675-178273180.vcf.VMV1
5:178272841-178413816	.178272797-178413881.vcf.VMV1
5:178412470-178597076	.178412466-178597157.vcf.VMV1
5:178595011-178617522	.178594992-178617540.vcf.VMV1
5:178617086-178635518	.178616773-178635538.vcf.VMV1
5:178633607-178749451	.178633574-178749482.vcf.VMV1
5:178747848-179098060	.178747839-179098087.vcf.VMV1
5:179096371-179401361	.179096366-180112573.m1020.1_179096371-179401388.VMV1
5:179401422-179579276	.179096366-180112573.m1020.3_179401388-179579293.VMV1
5:179579405-179617369	.179096366-180112573.m1020.4_179579293-179617488.VMV1
5:179617541-179787008	.179096366-180112573.m1020.5_179617488-179787009.VMV1
5:179787010-180112519	.179096366-180112573.m1020.6_179787009-180112519.VMV1
5:180110427-180248103	.180110391-180248146.vcf.VMV1
5:180244752-180302939	.180244747-180302945.vcf.VMV1
5:180301734-180506014	.180301706-180506305.vcf.VMV1
5:180501658-180904689	.180501649-.vcf.VMV1
5:18050454-18128831	.18050447-18794475.m216.1_18050454-18128977.VMV1
5:18129075-18406308	.18050447-18794475.m216.1_18129075-18406308.VMV1
5:18309889-18718714	.18050447-18794475.m216.1_18309889-18718714.VMV1
5:18607669-18794410	.18050447-18794475.m216.1_18607669-18794410.VMV1
5:18793271-18849353	.18793259-18849360.vcf.VMV1
5:18848442-19170179	.18848208-19917462.m220.1_18848442-19170179.VMV1
5:19062467-19472593	.18848208-19917462.m220.1_19062467-19472593.VMV1
5:19380259-19485778	.18848208-19917462.m220.1_19380259-19485778.VMV1
5:19485977-19805087	.18848208-19917462.m220.1_19485977-19805087.VMV1
5:19696576-19917453	.18848208-19917462.m220.1_19696576-19917453.VMV1
5:19916792-20233734	.19916706-20397351.m222_19916792-20233734.VMV1
5:20130960-20397326	.19916706-20397351.m222_20130960-20397326.VMV1
5:20396096-20562507	.20396030-20562509.vcf.VMV1
5:20561145-20933371	.20561008-22154132.m226.1_20561145-20933465.VMV1
5:20933490-21278768	.20561008-22154132.m226.2_20933490-21278768.VMV1
5:21166105-21572680	.20561008-22154132.m226.2_21166105-21572680.VMV1
5:21572778-21616882	.20561008-22154132.m226.3_21572747-21616913.VMV1
5:21616916-21703116	.20561008-22154132.m226.4_21616913-21703266.VMV1
5:21703275-22020119	.20561008-22154132.m226.5_21703275-22020119.VMV1
5:21905453-22141555	.20561008-22154132.m226.5_21905453-22141555.VMV1
5:22141599-22154092	.20561008-22154132.m226.5_22141578-22154092.VMV1
5:2110415-2134212	.2110409-2134277.vcf.VMV1
5:2132522-2141157	.2132510-2141222.vcf.VMV1
5:2140657-2245584	.2140598-2245651.vcf.VMV1
5:22152664-22494788	.22152438-22658241.m228_22152664-22494788.VMV1
5:22383487-22658208	.22152438-22658241.m228_22383487-22658208.VMV1
5:2244552-2257257	.2244532-2257262.vcf.VMV1
5:2256482-2305301	.2256471-2305362.vcf.VMV1
5:22656873-22812568	.22656872-23156091.m230.1_22656873-22812643.VMV1
5:22812672-23156080	.22656872-23156091.m230.1_22812643-23156080.VMV1
5:2305032-2370955	.2305023-2370956.vcf.VMV1
5:23154527-23244635	.23154486-23244666.vcf.VMV1
5:23243673-23494103	.23243574-23720431.m234.1_23243673-23494140.VMV1
5:23494151-23720403	.23243574-23720431.m234.1_23494140-23720403.VMV1
5:2370276-2449231	.2370273-2449266.vcf.VMV1
5:23719923-24013355	.23719816-24013362.vcf.VMV1
5:24012373-24365309	.24012321-24365357.vcf.VMV1
5:24364171-24500282	.24364142-24500297.vcf.VMV1
5:2447571-2630287	.2447560-2630310.vcf.VMV1
5:24498481-24840058	.24498394-24840128.vcf.VMV1
5:24838200-24857059	.24838128-24857095.vcf.VMV1
5:24855149-25195277	.24855100-26186853.m246.1_24855149-25195277.VMV1
5:25068361-25504267	.24855100-26186853.m246.1_25068361-25504267.VMV1
5:25504383-25719434	.24855100-26186853.m246.2_25504317-25719441.VMV1
5:25719464-25975331	.24855100-26186853.m246.3_25719464-25975331.VMV1
5:25885816-26124248	.24855100-26186853.m246.3_25885816-26124248.VMV1
5:26124453-26186754	.24855100-26186853.m246.3_26124367-26186754.VMV1
5:26184941-26365806	.26184915-26366081.vcf.VMV1
5:2627791-2635346	.2627783-2635373.vcf.VMV1
5:2632712-2670356	.2632700-2670420.vcf.VMV1
5:26362620-26406276	.26362619-26406377.vcf.VMV1
5:26403672-26682953	.26403591-27081084.m252_26403672-26682953.VMV1
5:26591715-26981219	.26403591-27081084.m252_26591715-26981219.VMV1
5:26876119-27081020	.26403591-27081084.m252_26876119-27081020.VMV1
5:2669412-2724946	.2669396-2724982.vcf.VMV1
5:27079153-27316210	.27079094-27810761.m254.1_27079153-27316234.VMV1
5:27316237-27618059	.27079094-27810761.m254.1_27316237-27618059.VMV1
5:27518378-27810748	.27079094-27810761.m254.1_27518378-27810748.VMV1
5:2723875-2764031	.2723716-2764054.vcf.VMV1
5:2762268-2852400	.2762226-2852426.vcf.VMV1
5:27808739-27969250	.27808729-27969352.vcf.VMV1
5:27968278-28315120	.27968195-28315132.vcf.VMV1
5:28302564-28637969	.28302527-29595174.m260.1_28302564-28638023.VMV1
5:28638024-28696917	.28302527-29595174.m260.2_28638023-28696937.VMV1
5:28697020-29014751	.28302527-29595174.m260.2_28697020-29014751.VMV1
5:28923850-29311082	.28302527-29595174.m260.2_28923850-29311082.VMV1
5:29220444-29595142	.28302527-29595174.m260.2_29220444-29595142.VMV1
5:2850537-2888867	.2850514-2888884.vcf.VMV1
5:2886974-2984947	.2886949-2985139.vcf.VMV1
5:29593684-29715664	.29593598-29715702.vcf.VMV1
5:29714353-29972443	.29714343-30119745.m264.1_29714353-29972443.VMV1
5:29886994-30114995	.29714343-30119745.m264.1_29886994-30114995.VMV1
5:30115020-30119699	.29714343-30119745.m264.1_30115000-30119699.VMV1
5:2979361-3221312	.2979355-3221316.vcf.VMV1
5:30115826-30415453	.30115824-30921708.m266.1_30115826-30415498.VMV1
5:30415528-30564826	.30115824-30921708.m266.2_30415498-30564974.VMV1
5:30564998-30921697	.30115824-30921708.m266.3_30564974-30921697.VMV1
5:30920809-30941243	.30920803-30941251.vcf.VMV1
5:30941022-31096584	.30940769-31096608.vcf.VMV1
5:31094785-31391486	.31094758-31391565.vcf.VMV1
5:31390362-31647640	.31390337-31647698.vcf.VMV1
5:31644507-31658200	.31644486-31658283.vcf.VMV1
5:31658079-31685756	.31657922-31685784.vcf.VMV1
5:31684854-31751301	.31684807-31751317.vcf.VMV1
5:31750039-31766257	.31750019-31766307.vcf.VMV1
5:31763950-31870390	.31763941-31870414.vcf.VMV1
5:31869264-31886952	.31869215-31886979.vcf.VMV1
5:31885897-31897947	.31885856-31897967.vcf.VMV1
5:31893989-31914161	.31893939-31914263.vcf.VMV1
5:31911640-31999493	.31911552-31999689.vcf.VMV1
5:31998191-32060047	.31998116-32060268.vcf.VMV1
5:32056966-32455026	.32056938-32647601.m296.1_32056966-32455034.VMV1
5:32455119-32647504	.32056938-32647601.m296.2_32455034-32647504.VMV1
5:3220989-3362712	.3220873-3362750.vcf.VMV1
5:32646114-32672075	.32646049-32672140.vcf.VMV1
5:32670954-32989177	.32670922-32989215.vcf.VMV1
5:32988672-33300279	.32988629-33500405.m302.1_32988672-33300279.VMV1
5:33191387-33493967	.32988629-33500405.m302.1_33191387-33493967.VMV1
5:33494423-33500386	.32988629-33500405.m302.1_33494389-33500386.VMV1
5:33498397-33594927	.33498378-33594929.vcf.VMV1
5:33593512-33678170	.33593251-33678205.vcf.VMV1
5:3361715-3680738	.3361648-3680739.vcf.VMV1
5:33677378-33832241	.33677278-33832301.vcf.VMV1
5:33832169-33969633	.33832092-33969661.vcf.VMV1
5:33968145-34055959	.33968017-34055970.vcf.VMV1
5:34054880-34567801	.34054866-34567876.vcf.VMV1
5:34565998-34677045	.34565810-34677104.vcf.VMV1
5:34675958-34796694	.34675948-34796756.vcf.VMV1
5:34795510-34862175	.34795471-34862236.vcf.VMV1
5:34861358-35050246	.34861324-35050252.vcf.VMV1
5:35048216-35236958	.35048208-36359254.m324.1_35048216-35237130.VMV1
5:35237261-35394348	.35048208-36359254.m324.2_35237130-35394349.VMV1
5:35394360-35619083	.35048208-36359254.m324.3_35394349-35619321.VMV1
5:35619507-35799613	.35048208-36359254.m324.4_35619321-35799634.VMV1
5:35799881-36153781	.35048208-36359254.m324.5_35799634-36153814.VMV1
5:36153821-36359066	.35048208-36359254.m324.6_36153814-36359066.VMV1
5:36358747-36434598	.36358676-36434601.vcf.VMV1
5:36433548-36670769	.36433417-36670832.vcf.VMV1
5:36667817-37058356	.36667800-37899529.m330_36667817-37058356.VMV1
5:36919700-37433947	.36667800-37899529.m330_36919700-37433947.VMV1
5:37318550-37789481	.36667800-37899529.m330_37318550-37789481.VMV1
5:37674736-37899520	.36667800-37899529.m330_37674736-37899520.VMV1
5:3678898-3858825	.3678869-3858834.vcf.VMV1
5:37898893-37924199	.37898841-37924202.vcf.VMV1
5:37920265-38118834	.37920135-38118863.vcf.VMV1
5:38116679-38385246	.38116577-38385346.vcf.VMV1
5:38382911-38427667	.38382818-38427727.vcf.VMV1
5:38420546-38707958	.38420457-38707990.vcf.VMV1
5:3857571-4204909	.3857554-4204991.vcf.VMV1
5:38706867-38723542	.38706844-38723619.vcf.VMV1
5:38717696-38803747	.38717643-38803760.vcf.VMV1
5:38802059-39116525	.38801993-39116531.vcf.VMV1
5:39114724-39439642	.39114602-39439642.vcf.VMV1
5:39438251-39730543	.39438098-40960060.m350.1_39438251-39730543.VMV1
5:39635830-40025524	.39438098-40960060.m350.1_39635830-40025524.VMV1
5:39930585-40287729	.39438098-40960060.m350.1_39930585-40287729.VMV1
5:40287844-40588118	.39438098-40960060.m350.1_40287844-40588118.VMV1
5:40482048-40912224	.39438098-40960060.m350.1_40482048-40912224.VMV1
5:40816635-40960022	.39438098-40960060.m350.1_40816635-40960022.VMV1
5:40958935-41274658	.40958894-42858123.m352.1_40958935-41274693.VMV1
5:41274756-41432960	.40958894-42858123.m352.3_41274693-41433038.VMV1
5:41433039-41543395	.40958894-42858123.m352.4_41433038-41543437.VMV1
5:41543443-41861858	.40958894-42858123.m352.4_41543443-41861858.VMV1
5:41722375-42178680	.40958894-42858123.m352.4_41722375-42178680.VMV1
5:42086577-42475714	.40958894-42858123.m352.4_42086577-42475714.VMV1
5:42365863-42823799	.40958894-42858123.m352.4_42365863-42823799.VMV1
5:42700600-42858101	.40958894-42858123.m352.4_42700600-42858101.VMV1
5:4148421-4248797	.4148328-4248808.vcf.VMV1
5:4248502-4402048	.4248467-4402330.vcf.VMV1
5:42857497-43145669	.42857486-52135182.m354.1_42857497-43145669.VMV1
5:43035181-43256838	.42857486-52135182.m354.1_43035181-43256838.VMV1
5:43257009-43588207	.42857486-52135182.m354.2_43257009-43588207.VMV1
5:43462366-43897361	.42857486-52135182.m354.2_43462366-43897361.VMV1
5:43800831-44046818	.42857486-52135182.m354.2_43800831-44046818.VMV1
5:44046885-44393054	.42857486-52135182.m354.3_44046854-44393059.VMV1
5:44393214-44723641	.42857486-52135182.m354.4_44393214-44723641.VMV1
5:44613993-45067428	.42857486-52135182.m354.4_44613993-45067428.VMV1
5:44966023-45381768	.42857486-52135182.m354.4_44966023-45381768.VMV1
5:45273188-45765361	.42857486-52135182.m354.4_45273188-45765361.VMV1
5:45646652-45952731	.42857486-52135182.m354.4_45646652-45952731.VMV1
5:45896474-46117894	.42857486-52135182.m354.4_45896474-46117894.VMV1
5:46061394-46278849	.42857486-52135182.m354.4_46061394-46278849.VMV1
5:46222844-49458557	.42857486-52135182.m354.4_46222844-49458557.VMV1
5:46383307-49637174	.42857486-52135182.m354.4_46383307-49637174.VMV1
5:49576116-49907051	.42857486-52135182.m354.4_49576116-49907051.VMV1
5:49813616-50162788	.42857486-52135182.m354.4_49813616-50162788.VMV1
5:50162945-50478451	.42857486-52135182.m354.5_50162945-50478451.VMV1
5:50376161-50827416	.42857486-52135182.m354.5_50376161-50827416.VMV1
5:50711684-51128069	.42857486-52135182.m354.5_50711684-51128069.VMV1
5:51033558-51201732	.42857486-52135182.m354.5_51033558-51201732.VMV1
5:51201989-51505589	.42857486-52135182.m354.6_51201989-51505589.VMV1
5:51400114-51700115	.42857486-52135182.m354.6_51400114-51700115.VMV1
5:51700376-52013260	.42857486-52135182.m354.6_51700376-52013260.VMV1
5:51905252-52135155	.42857486-52135182.m354.6_51905252-52135155.VMV1
5:4397614-4456907	.4397582-4456961.vcf.VMV1
5:4439492-4575102	.4439455-4575151.vcf.VMV1
5:4574339-4587906	.4574320-4588093.vcf.VMV1
5:4586319-4632990	.4586315-4633027.vcf.VMV1
5:4631852-5001928	.4631778-5001947.vcf.VMV1
5:4999973-5115380	.4999888-5115444.vcf.VMV1
5:5114088-5133817	.5113995-5133820.vcf.VMV1
5:5133700-5139845	.5133644-5139969.vcf.VMV1
5:5139297-5209750	.5139266-5209778.vcf.VMV1
5:5207727-5273397	.5207666-5273426.vcf.VMV1
5:52134612-52177413	.52134516-52177440.vcf.VMV1
5:52176426-52234323	.52176424-52234359.vcf.VMV1
5:52233392-52534990	.52233343-52664744.m360_52233392-52534990.VMV1
5:52449911-52664692	.52233343-52664744.m360_52449911-52664692.VMV1
5:52664376-52992728	.52664363-53214341.m362_52664376-52992728.VMV1
5:52882778-53214212	.52664363-53214341.m362_52882778-53214212.VMV1
5:5271986-5320601	.5271967-5320607.vcf.VMV1
5:5319209-5547181	.5319086-5547193.vcf.VMV1
5:53213175-53522893	.53213171-53704011.m364.1_53213175-53522918.VMV1
5:53522943-53703953	.53213171-53704011.m364.2_53522918-53703953.VMV1
5:53703250-53937546	.53703218-53937549.vcf.VMV1
5:53935686-54051125	.53935654-54051141.vcf.VMV1
5:54050003-54192742	.54049944-54192744.vcf.VMV1
5:54191879-54251874	.54191848-54252109.vcf.VMV1
5:54250950-54334497	.54250936-54334533.vcf.VMV1
5:54329597-54673134	.54329193-55418537.m376.1_54329597-54673134.VMV1
5:54545146-55016293	.54329193-55418537.m376.1_54545146-55016293.VMV1
5:54911644-55221147	.54329193-55418537.m376.1_54911644-55221147.VMV1
5:55221503-55418463	.54329193-55418537.m376.2_55221399-55418463.VMV1
5:55416522-55568796	.55416483-55568826.vcf.VMV1
5:5546480-5769311	.5546458-5769318.vcf.VMV1
5:55568093-55829629	.55568091-55829713.vcf.VMV1
5:55828785-55936010	.55828710-56336250.m382.1_55828785-55936036.VMV1
5:55936043-56336235	.55828710-56336250.m382.2_55936036-56336235.VMV1
5:56335005-56347090	.56334941-56347112.vcf.VMV1
5:56346611-56618636	.56346474-56893659.m386.1_56346611-56618729.VMV1
5:56618781-56893624	.56346474-56893659.m386.2_56618729-56893624.VMV1
5:56892398-56939184	.56892374-56939227.vcf.VMV1
5:56939138-57340696	.56939035-58052872.m390.1_56939138-57340698.VMV1
5:57340714-57639753	.56939035-58052872.m390.2_57340714-57639753.VMV1
5:57532417-57900281	.56939035-58052872.m390.2_57532417-57900281.VMV1
5:57900519-58052791	.56939035-58052872.m390.2_57900328-58052791.VMV1
5:5765912-5800098	.5765878-5800101.vcf.VMV1
5:5798488-5828656	.5798429-5828666.vcf.VMV1
5:58049364-58173237	.58049361-58836124.m392.1_58049364-58173269.VMV1
5:58173458-58423043	.58049361-58836124.m392.3_58173269-58423078.VMV1
5:58423113-58836096	.58049361-58836124.m392.4_58423078-58836096.VMV1
5:5827768-5972562	.5827690-6288566.m84.1_5827768-5972588.VMV1
5:5972631-6288543	.5827690-6288566.m84.2_5972588-6288543.VMV1
5:58835678-59203719	.58835459-60937003.m394_58835678-59203719.VMV1
5:59072245-59570720	.58835459-60937003.m394_59072245-59570720.VMV1
5:59443202-59928217	.58835459-60937003.m394_59443202-59928217.VMV1
5:59800334-60317981	.58835459-60937003.m394_59800334-60317981.VMV1
5:60193267-60723820	.58835459-60937003.m394_60193267-60723820.VMV1
5:60581118-60936991	.58835459-60937003.m394_60581118-60936991.VMV1
5:60935714-61087801	.60935679-61087859.vcf.VMV1
5:61086025-61418336	.61085952-62179642.m398.1_61086025-61418336.VMV1
5:61297023-61788785	.61085952-62179642.m398.1_61297023-61788785.VMV1
5:61670381-61992806	.61085952-62179642.m398.1_61670381-61992806.VMV1
5:61992986-62179634	.61085952-62179642.m398.2_61992953-62179634.VMV1
5:62179149-62536834	.62178796-62536863.vcf.VMV1
5:62536434-62855623	.62536317-65538369.m402.1_62536434-62855623.VMV1
5:62747608-63043686	.62536317-65538369.m402.1_62747608-63043686.VMV1
5:63043877-63217197	.62536317-65538369.m402.2_63043841-63217229.VMV1
5:63217292-63577861	.62536317-65538369.m402.3_63217292-63577861.VMV1
5:63458102-63891671	.62536317-65538369.m402.3_63458102-63891671.VMV1
5:63891811-63967780	.62536317-65538369.m402.4_63891739-63967813.VMV1
5:63967831-64327046	.62536317-65538369.m402.5_63967831-64327046.VMV1
5:64202416-64690211	.62536317-65538369.m402.5_64202416-64690211.VMV1
5:64565092-64761890	.62536317-65538369.m402.5_64565092-64761890.VMV1
5:64761914-65083300	.62536317-65538369.m402.6_64761899-65083502.VMV1
5:65083677-65205285	.62536317-65538369.m402.7_65083502-65205288.VMV1
5:65205307-65538296	.62536317-65538369.m402.7_65205288-65538296.VMV1
5:6287282-6323939	.6287241-6323964.vcf.VMV1
5:6320310-6339020	.6320255-6339088.vcf.VMV1
5:6338058-6468407	.6337815-6468509.vcf.VMV1
5:6464806-6575554	.6464765-6860856.m92.1_6464806-6575615.VMV1
5:6575676-6860816	.6464765-6860856.m92.3_6575615-6860816.VMV1
5:65536889-65601205	.65536621-65601270.vcf.VMV1
5:65599317-65910986	.65599210-66224037.m406.1_65599317-65911004.VMV1
5:65911155-66224025	.65599210-66224037.m406.1_65911004-66224025.VMV1
5:66223310-66278792	.66223192-66278813.vcf.VMV1
5:66276447-66510177	.66276441-66510185.vcf.VMV1
5:66509535-66734788	.66509351-67098410.m412.1_66509535-66734926.VMV1
5:66734967-67098280	.66509351-67098410.m412.2_66734926-67098280.VMV1
5:67097531-67310241	.67097392-67310271.vcf.VMV1
5:67309212-67408876	.67309196-67408891.vcf.VMV1
5:67407651-67536974	.67407474-68005887.m418.1_67407651-67537023.VMV1
5:67537029-67626927	.67407474-68005887.m418.2_67537023-67626942.VMV1
5:67627230-68005861	.67407474-68005887.m418.3_67626942-68005861.VMV1
5:68003985-68226084	.68003941-70686645.m420.1_68003985-68226282.VMV1
5:68226338-68242271	.68003941-70686645.m420.2_68226282-68242345.VMV1
5:68242347-68376933	.68003941-70686645.m420.3_68242345-68376965.VMV1
5:68377035-70686582	.68003941-70686645.m420.4_68376965-70686582.VMV1
5:6859593-6940993	.6859445-6941028.vcf.VMV1
5:6937802-7144923	.6937699-7144972.vcf.VMV1
5:70682687-70976218	.70682657-70976222.vcf.VMV1
5:70975320-71241323	.70975207-71241350.vcf.VMV1
5:71240748-71482622	.71240563-71482669.vcf.VMV1
5:7143045-7491727	.7142925-7491891.vcf.VMV1
5:71474287-71843214	.71474280-72425267.m428_71474287-71843214.VMV1
5:71732330-72211899	.71474280-72425267.m428_71732330-72211899.VMV1
5:72088872-72425077	.71474280-72425267.m428_72088872-72425077.VMV1
5:72424269-72578292	.72424261-72578302.vcf.VMV1
5:72576325-72601213	.72576286-72601312.vcf.VMV1
5:72599921-72822699	.72599780-73212069.m434.1_72599921-72822877.VMV1
5:72822979-73211978	.72599780-73212069.m434.2_72822877-73211978.VMV1
5:73211260-73222801	.73211148-73222864.vcf.VMV1
5:73221768-73311590	.73221748-73311593.vcf.VMV1
5:73310463-73508210	.73310459-73508232.vcf.VMV1
5:73507157-73560062	.73507125-73560106.vcf.VMV1
5:73557165-73761459	.73557076-73761488.vcf.VMV1
5:73760618-73949258	.73760597-73949263.vcf.VMV1
5:73947815-73968038	.73947785-73968216.vcf.VMV1
5:73966170-74242411	.73966033-74242427.vcf.VMV1
5:74240560-74591180	.74240552-75245128.m452_74240560-74591180.VMV1
5:74472426-74954919	.74240552-75245128.m452_74472426-74954919.VMV1
5:74829947-75229502	.74240552-75245128.m452_74829947-75229502.VMV1
5:75147855-75245089	.74240552-75245128.m452_75147855-75245089.VMV1
5:7490895-7855749	.7490783-7855852.vcf.VMV1
5:75244425-75303318	.75244411-75303356.vcf.VMV1
5:75302692-75569624	.75302660-75569672.vcf.VMV1
5:75568844-75690982	.75568840-75690993.vcf.VMV1
5:75689717-75747723	.75689658-75747828.vcf.VMV1
5:75746807-75784374	.75746783-75784381.vcf.VMV1
5:75781168-75801583	.75781153-75801609.vcf.VMV1
5:75788088-75828638	.75788004-75828738.vcf.VMV1
5:75828236-75919181	.75828146-75919185.vcf.VMV1
5:75917699-75958378	.75917676-76891995.m470.1_75917699-75958492.VMV1
5:75958658-76138567	.75917676-76891995.m470.2_75958492-76138631.VMV1
5:76138696-76222997	.75917676-76891995.m470.3_76138631-76223056.VMV1
5:76223063-76253204	.75917676-76891995.m470.4_76223056-76253225.VMV1
5:76253252-76381539	.75917676-76891995.m470.5_76253225-76381595.VMV1
5:76381692-76512464	.75917676-76891995.m470.6_76381595-76512665.VMV1
5:76512739-76891985	.75917676-76891995.m470.7_76512665-76891985.VMV1
5:76891021-77133255	.76890921-77133311.vcf.VMV1
5:77130712-77177294	.77130679-77177333.vcf.VMV1
5:77175454-77224666	.77175402-77224719.vcf.VMV1
5:77222819-77284865	.77222811-77284965.vcf.VMV1
5:77276806-77624526	.77276752-77936630.m480.1_77276806-77624569.VMV1
5:77624620-77936482	.77276752-77936630.m480.1_77624569-77936482.VMV1
5:77934007-77961958	.77933975-77962063.vcf.VMV1
5:77955139-78039415	.77955132-78039533.vcf.VMV1
5:78035233-78062388	.78035097-78062390.vcf.VMV1
5:78061516-78074833	.78061511-78074834.vcf.VMV1
5:78073752-78417010	.78073721-79010628.m490.1_78073752-78417010.VMV1
5:78292787-78629876	.78073721-79010628.m490.1_78292787-78629876.VMV1
5:78630051-79010573	.78073721-79010628.m490.2_78629975-79010573.VMV1
5:7853145-8066121	.7853141-8066202.vcf.VMV1
5:79008971-79073392	.79008931-79073453.vcf.VMV1
5:79070689-79393944	.79070665-79393952.vcf.VMV1
5:79393415-79474203	.79393381-80449297.m496.1_79393415-79474260.VMV1
5:79474317-79546880	.79393381-80449297.m496.2_79474260-79546881.VMV1
5:79546902-79871093	.79393381-80449297.m496.3_79546902-79871093.VMV1
5:79748511-80202847	.79393381-80449297.m496.3_79748511-80202847.VMV1
5:80087620-80239176	.79393381-80449297.m496.3_80087620-80239176.VMV1
5:80239211-80449293	.79393381-80449297.m496.4_80239192-80449293.VMV1
5:80448699-80458540	.80448698-80458628.vcf.VMV1
5:80457977-80483925	.80457946-80483997.vcf.VMV1
5:80480705-80628760	.80480566-80628847.vcf.VMV1
5:80626733-81064755	.80626553-81064875.vcf.VMV1
5:8063526-8076381	.8063459-8076381.vcf.VMV1
5:8073305-8447297	.8073224-8447312.vcf.VMV1
5:81062459-81407693	.81062431-81716180.m506_81062459-81407693.VMV1
5:81274805-81716093	.81062431-81716180.m506_81274805-81716093.VMV1
5:81715144-82087939	.81715139-82087939.vcf.VMV1
5:82083011-82123481	.82082985-82123487.vcf.VMV1
5:82122883-82158013	.82122883-82158214.vcf.VMV1
5:82155539-82265401	.82155426-82714086.m514.1_82155539-82265496.VMV1
5:82265524-82714053	.82155426-82714086.m514.2_82265496-82714053.VMV1
5:82688582-82959989	.82688577-82959994.vcf.VMV1
5:82958794-82971658	.82958712-82971716.vcf.VMV1
5:82970733-83038384	.82970525-83038439.vcf.VMV1
5:83036343-83308229	.83036291-83308290.vcf.VMV1
5:83306812-83370136	.83306739-83370155.vcf.VMV1
5:83368612-83437158	.83368466-83437249.vcf.VMV1
5:83434643-83817628	.83434630-84093052.m528.1_83434643-83817628.VMV1
5:83679221-83973476	.83434630-84093052.m528.1_83679221-83973476.VMV1
5:83973592-84092941	.83434630-84093052.m528.1_83973545-84092941.VMV1
5:84092139-84399852	.84092068-84399896.vcf.VMV1
5:84399314-84703753	.84399281-85768154.m532.1_84399314-84703753.VMV1
5:84594102-85028923	.84399281-85768154.m532.1_84594102-85028923.VMV1
5:84919539-85315889	.84399281-85768154.m532.1_84919539-85315889.VMV1
5:85316062-85651552	.84399281-85768154.m532.1_85316062-85651552.VMV1
5:85542824-85768138	.84399281-85768154.m532.1_85542824-85768138.VMV1
5:8446669-8495237	.8446667-8495295.vcf.VMV1
5:8494547-8587269	.8494497-8587383.vcf.VMV1
5:85767390-86131920	.85767216-86468279.m534.1_85767390-86132010.VMV1
5:86132101-86468214	.85767216-86468279.m534.2_86132010-86468214.VMV1
5:8586582-8872797	.8586563-8872896.vcf.VMV1
5:86464348-86853667	.86464344-88891735.m536.1_86464348-86853667.VMV1
5:86721061-87066432	.86464344-88891735.m536.1_86721061-87066432.VMV1
5:87066666-87434563	.86464344-88891735.m536.2_87066666-87434563.VMV1
5:87312673-87837900	.86464344-88891735.m536.2_87312673-87837900.VMV1
5:87713571-87934731	.86464344-88891735.m536.2_87713571-87934731.VMV1
5:87934828-88217147	.86464344-88891735.m536.3_87934779-88217195.VMV1
5:88217448-88242911	.86464344-88891735.m536.4_88217195-88243210.VMV1
5:88243260-88750173	.86464344-88891735.m536.5_88243210-88750199.VMV1
